# omega0=1, alpha=0.2
# theta0=-0.8001, theta_dot0=0.1234
# t_start=0, t_end=200, h=0.0116355
#   t          x(t)                 v(t)       
7.563093425308705e+00 -5.074472698430032e+00 -2.600165253238266e+00
7.679448708774992e+00 -5.382962907300764e+00 -2.698159282434934e+00
7.795803992241280e+00 -5.701194363778585e+00 -2.766088223649786e+00
7.912159275707567e+00 -6.025185468700343e+00 -2.796092113384669e+00
8.028514559173855e+00 -6.350224356002325e+00 -2.783696827478681e+00
8.144869842640142e+00 -6.671324769934409e+00 -2.728742642997656e+00
8.261225126106430e+00 -6.983737142302978e+00 -2.635370538913392e+00
8.377580409572717e+00 -7.283401330663322e+00 -2.511067509925194e+00
8.493935693039004e+00 -7.567249976108980e+00 -2.365135555172271e+00
8.610290976505292e+00 -7.833325393490077e+00 -2.207101937256884e+00
8.726646259971579e+00 -8.080729254843504e+00 -2.045485733603183e+00
8.843001543437866e+00 -8.309459295625569e+00 -1.887098429577271e+00
8.959356826904154e+00 -8.520194598905933e+00 -1.736840073760447e+00
9.075712110370441e+00 -8.714078836180338e+00 -1.597838987862954e+00
9.192067393836728e+00 -8.892531510224234e+00 -1.471767841381525e+00
9.308422677303016e+00 -9.057099764599069e+00 -1.359207901126711e+00
9.424777960769303e+00 -9.209351448366618e+00 -1.259985200032838e+00
9.541133244235590e+00 -9.350803869292509e+00 -1.173444911718783e+00
9.657488527701878e+00 -9.482880467292633e+00 -1.098657264285490e+00
9.773843811168165e+00 -9.606887772829786e+00 -1.034562102408290e+00
9.890199094634452e+00 -9.724006198877630e+00 -9.800642542742700e-01
1.000655437810074e+01 -9.835289678325253e+00 -9.340921728053302e-01
1.012290966156703e+01 -9.941670518661049e+00 -8.956305684813110e-01
1.023926494503331e+01 -1.004396695879987e+01 -8.637354304792800e-01
1.035562022849960e+01 -1.014289175989930e+01 -8.375376525218061e-01
1.047197551196589e+01 -1.023906077742758e+01 -8.162396992810531e-01
1.058833079543218e+01 -1.033300089563513e+01 -7.991084050658797e-01
1.070468607889846e+01 -1.042515700594018e+01 -7.854660324656625e-01
1.082104136236475e+01 -1.051589791701036e+01 -7.746810511585680e-01
1.093739664583104e+01 -1.060552122618580e+01 -7.661596448262037e-01
1.105375192929733e+01 -1.069425728024017e+01 -7.593386481666426e-01
1.117010721276361e+01 -1.078227242203102e+01 -7.536804018885430e-01
1.128646249622990e+01 -1.086967176651767e+01 -7.486698500201786e-01
1.140281777969619e+01 -1.095650177896344e+01 -7.438140610051799e-01
1.151917306316247e+01 -1.104275294105217e+01 -7.386442120557392e-01
1.163552834662876e+01 -1.112836278653473e+01 -7.327199245659048e-01
1.175188363009505e+01 -1.121321956557689e+01 -7.256356754228598e-01
1.186823891356134e+01 -1.129716675520495e+01 -7.170288415345872e-01
1.198459419702762e+01 -1.138000857236086e+01 -7.065887767503837e-01
1.210094948049391e+01 -1.146151656823948e+01 -6.940661904722252e-01
1.221730476396020e+01 -1.154143729226998e+01 -6.792820160809291e-01
1.233366004742649e+01 -1.161950091806849e+01 -6.621349425799029e-01
1.245001533089277e+01 -1.169543063037261e+01 -6.426068452973730e-01
1.256637061435906e+01 -1.176895249047483e+01 -6.207654913252513e-01
1.268272589782535e+01 -1.183980543644123e+01 -5.967641008962634e-01
1.279908118129164e+01 -1.190775103985509e+01 -5.708375945264511e-01
1.291543646475792e+01 -1.197258263628754e+01 -5.432956176334818e-01
1.303179174822421e+01 -1.203413347185464e+01 -5.145126777398457e-01
1.314814703169050e+01 -1.209228355923795e+01 -4.849159264351648e-01
1.326450231515678e+01 -1.214696500681448e+01 -4.549712498236780e-01
1.338085759862307e+01 -1.219816566586815e+01 -4.251683893577483e-01
1.349721288208936e+01 -1.224593102480131e+01 -3.960058032798326e-01
1.361356816555565e+01 -1.229036435837063e+01 -3.679759100616808e-01
1.372992344902193e+01 -1.233162520861198e+01 -3.415512474601892e-01
1.384627873248822e+01 -1.236992632891478e+01 -3.171719538208974e-01
1.396263401595451e+01 -1.240552926248697e+01 -2.952348498138281e-01
1.407898929942080e+01 -1.243873875188219e+01 -2.760842824026802e-01
1.419534458288708e+01 -1.246989618928090e+01 -2.600047968616447e-01
1.431169986635337e+01 -1.249937232043949e+01 -2.472156304307547e-01
1.442805514981966e+01 -1.252755941140942e+01 -2.378669721368975e-01
1.454441043328594e+01 -1.255486307880558e+01 -2.320379041702548e-01
1.466076571675223e+01 -1.258169397363297e+01 -2.297359264439572e-01
1.477712100021852e+01 -1.260845949696718e+01 -2.308979627451255e-01
1.489347628368481e+01 -1.263555571409091e+01 -2.353927497480438e-01
1.500983156715109e+01 -1.266335962249457e+01 -2.430245153045595e-01
1.512618685061738e+01 -1.269222191853137e+01 -2.535378567272064e-01
1.524254213408367e+01 -1.272246039722457e+01 -2.666237306636620e-01
1.535889741754996e+01 -1.275435410922914e+01 -2.819264614830864e-01
1.547525270101624e+01 -1.278813838750112e+01 -2.990516631242485e-01
1.559160798448253e+01 -1.282400084290165e+01 -3.175749489177528e-01
1.570796326794882e+01 -1.286207841174396e+01 -3.370512746721936e-01
1.582431855141511e+01 -1.290245551820065e+01 -3.570247232299619e-01
1.594067383488139e+01 -1.294516338973747e+01 -3.770384962679341e-01
1.605702911834769e+01 -1.299018053394053e+01 -3.966448356184699e-01
1.617338440181399e+01 -1.303743435045946e+01 -4.154145577079385e-01
1.628973968528030e+01 -1.308680381325938e+01 -4.329458578043194e-01
1.640609496874660e+01 -1.313812311774457e+01 -4.488720326863067e-01
1.652245025221291e+01 -1.319118614713776e+01 -4.628677870067942e-01
1.663880553567921e+01 -1.324575157588183e+01 -4.746538334910806e-01
1.675516081914552e+01 -1.330154839809235e+01 -4.839995701387388e-01
1.687151610261182e+01 -1.335828164930719e+01 -4.907237146936672e-01
1.698787138607813e+01 -1.341563808232729e+01 -4.946928898711515e-01
1.710422666954443e+01 -1.347329156408819e+01 -4.958182713876275e-01
1.722058195301074e+01 -1.353090798016938e+01 -4.940505226876382e-01
1.733693723647704e+01 -1.358814946527952e+01 -4.893733340353909e-01
1.745329251994335e+01 -1.364467781919835e+01 -4.817959504509329e-01
1.756964780340966e+01 -1.370015701473737e+01 -4.713451077430142e-01
1.768600308687596e+01 -1.375425475348942e+01 -4.580567979246336e-01
1.780235837034227e+01 -1.380664307282696e+01 -4.419682580537755e-01
1.791871365380857e+01 -1.385699805073975e+01 -4.231105267418941e-01
1.803506893727488e+01 -1.390499869154145e+01 -4.015018488901745e-01
1.815142422074118e+01 -1.395032510414535e+01 -3.771421408710095e-01
1.826777950420749e+01 -1.399265610547675e+01 -3.500086639159881e-01
1.838413478767379e+01 -1.403166639553291e+01 -3.200529999089126e-01
1.850049007114010e+01 -1.406702345919948e+01 -2.871993861429310e-01
1.861684535460640e+01 -1.409838435523234e+01 -2.513444468861202e-01
1.873320063807271e+01 -1.412539255710287e+01 -2.123583610019184e-01
1.884955592153901e+01 -1.414767501601947e+01 -1.700875261103826e-01
1.896591120500532e+01 -1.416483962561320e+01 -1.243588193964729e-01
1.908226648847162e+01 -1.417647328251235e+01 -7.498561063217787e-02
1.919862177193793e+01 -1.418214075896241e+01 -2.177575040619504e-02
1.931497705540423e+01 -1.418138463384727e+01 3.545816999039923e-02
1.943133233887054e+01 -1.417372656713370e+01 9.688592042535171e-02
1.954768762233684e+01 -1.415867024871618e+01 1.626436768317278e-01
1.966404290580315e+01 -1.413570640255108e+01 2.328145791877711e-01
1.978039818926945e+01 -1.410432027423866e+01 3.074054359826224e-01
1.989675347273576e+01 -1.406400206353772e+01 3.863193939584473e-01
2.001310875620206e+01 -1.401426076505016e+01 4.693247604456605e-01
2.012946403966837e+01 -1.395464182514218e+01 5.560207874034601e-01
2.024581932313467e+01 -1.388474887767548e+01 6.458021660627284e-01
2.036217460660098e+01 -1.380426954601842e+01 7.378252690970891e-01
2.047852989006728e+01 -1.371300485549598e+01 8.309807618573123e-01
2.059488517353359e+01 -1.361090116412089e+01 9.238788886976870e-01
2.071124045699989e+01 -1.349808269975794e+01 1.014855121083738e+00
2.082759574046620e+01 -1.337488185890994e+01 1.102004297786914e+00
2.094395102393250e+01 -1.324186353018660e+01 1.183250107717343e+00
2.106030630739881e+01 -1.309983909825798e+01 1.256453057404316e+00
2.117666159086511e+01 -1.294986576437180e+01 1.319553701850679e+00
2.129301687433142e+01 -1.279322766610879e+01 1.370739603825000e+00
2.140937215779772e+01 -1.263139712082418e+01 1.408616100815552e+00
2.152572744126403e+01 -1.246597700655233e+01 1.432355271814981e+00
2.164208272473033e+01 -1.229862835216818e+01 1.441797224222839e+00
2.175843800819664e+01 -1.213098990813315e+01 1.437484295866807e+00
2.187479329166294e+01 -1.196459806140562e+01 1.420620933420866e+00
2.199114857512925e+01 -1.180081545914191e+01 1.392966490406590e+00
2.210750385859555e+01 -1.164077510098578e+01 1.356680592475102e+00
2.222385914206186e+01 -1.148534391265331e+01 1.314147523011336e+00
2.234021442552816e+01 -1.133510667381278e+01 1.267806035721398e+00
2.245656970899447e+01 -1.119036838910779e+01 1.220005301960329e+00
2.257292499246077e+01 -1.105117127067249e+01 1.172899059268913e+00
2.268928027592708e+01 -1.091732161459947e+01 1.128381313315589e+00
2.280563555939338e+01 -1.078842188277847e+01 1.088060169811752e+00
2.292199084285969e+01 -1.066390396143254e+01 1.053262342831070e+00
2.303834612632599e+01 -1.054306054231551e+01 1.025059415922458e+00
2.315470140979230e+01 -1.042507260312644e+01 1.004307299849537e+00
2.327105669325860e+01 -1.030903188570325e+01 9.916916965646208e-01
2.338741197672491e+01 -1.019395801053346e+01 9.877740442223675e-01
2.350376726019121e+01 -1.007881041873236e+01 9.930339147713029e-01
2.362012254365752e+01 -9.962495734075986e+00 1.007904909859044e+00
2.373647782712382e+01 -9.843871444195202e+00 1.032801650125945e+00
2.385283311059013e+01 -9.721747074115346e+00 1.068135463705738e+00
2.396918839405643e+01 -9.594884328035564e+00 1.114315885305518e+00
2.408554367752274e+01 -9.461998061669663e+00 1.171734148468401e+00
2.420189896098904e+01 -9.321760461110790e+00 1.240723627115452e+00
2.431825424445535e+01 -9.172811465494423e+00 1.321490934082783e+00
2.443460952792165e+01 -9.013779254135580e+00 1.414010655006349e+00
2.455096481138796e+01 -8.843315412200843e+00 1.517877462498392e+00
2.466732009485427e+01 -8.660149932925513e+00 1.632113193459321e+00
2.478367537832057e+01 -8.463171030025478e+00 1.754935548539938e+00
2.490003066178688e+01 -8.251533076789190e+00 1.883511632927937e+00
2.501638594525318e+01 -8.024791915367434e+00 2.013744402837791e+00
2.513274122871949e+01 -7.783059473184684e+00 2.140169668987058e+00
2.524909651218579e+01 -7.527159108672922e+00 2.256064136305032e+00
2.536545179565210e+01 -7.258751302236088e+00 2.353860274775476e+00
2.548180707911840e+01 -6.980390815578578e+00 2.425908232717203e+00
2.559816236258471e+01 -6.695477897608478e+00 2.465510974702483e+00
2.571451764605101e+01 -6.408082953916071e+00 2.468017640297570e+00
2.583087292951732e+01 -6.122655496151183e+00 2.431665495052139e+00
2.594722821298362e+01 -5.843663950215411e+00 2.357890133056967e+00
2.606358349644993e+01 -5.575236847503521e+00 2.250991963896519e+00
2.617993877991623e+01 -5.320875615965804e+00 2.117276023540428e+00
