# omega0=1, alpha=0
# theta0=-0.8, theta_dot0=0.1234
# t_start=0, t_end=100, h=0.00911928
#   t          x(t)                 v(t)       
6.793865099925954e+01 1.127738821344506e+02 5.988769353254730e+00
6.802984381939284e+01 1.133086640333042e+02 5.730968884955499e+00
6.812103663952614e+01 1.138176008073941e+02 5.423316565490613e+00
6.821222945965944e+01 1.142966796460719e+02 5.079033058483366e+00
6.830342227979274e+01 1.147434113394166e+02 4.717230550828109e+00
6.839461509992604e+01 1.151570849926777e+02 4.356937034863940e+00
6.848580792005934e+01 1.155385627896062e+02 4.013190600379257e+00
6.857700074019264e+01 1.158898339451498e+02 3.695609941247094e+00
6.866819356032595e+01 1.162135263793883e+02 3.408736932728721e+00
6.875938638045925e+01 1.165124940687387e+02 3.153210727555801e+00
6.885057920059255e+01 1.167895219992428e+02 2.927089015496219e+00
6.894177202072585e+01 1.170471442446314e+02 2.726975160041100e+00
6.903296484085915e+01 1.172875516182317e+02 2.548852376803436e+00
6.912415766099245e+01 1.175125626441237e+02 2.388646962470720e+00
6.921535048112575e+01 1.177236358381806e+02 2.242581963796812e+00
6.930654330125905e+01 1.179219070490221e+02 2.107382267992314e+00
6.939773612139236e+01 1.181082405762310e+02 1.980378215100941e+00
6.948892894152566e+01 1.182832863891668e+02 1.859540121797122e+00
6.958012176165896e+01 1.184475381849898e+02 1.743465018194796e+00
6.967131458179226e+01 1.186013886215849e+02 1.631329952434206e+00
6.976250740192556e+01 1.187451791783001e+02 1.522822427906980e+00
6.985370022205886e+01 1.188792429635619e+02 1.418056615097624e+00
6.994489304219216e+01 1.190039395221125e+02 1.317482849031627e+00
7.003608586232546e+01 1.191196813336670e+02 1.221796898845531e+00
7.012727868245877e+01 1.192269522325684e+02 1.131854276826460e+00
7.021847150259207e+01 1.193263183944171e+02 1.048593426153396e+00
7.030966432272537e+01 1.194184328174629e+02 9.729701334869748e-01
7.040085714285867e+01 1.195040343763508e+02 9.059041401671957e-01
7.049204996299197e+01 1.195839425618647e+02 8.482378224576074e-01
7.058324278312527e+01 1.196590489711888e+02 8.007060527322222e-01
7.067443560325857e+01 1.197303065109728e+02 7.639159426095306e-01
7.076562842339187e+01 1.197987171498802e+02 7.383350558301456e-01
7.085682124352518e+01 1.198653189320552e+02 7.242867862695920e-01
7.094801406365848e+01 1.199311728544678e+02 7.219518433559610e-01
7.103920688379178e+01 1.199973501286948e+02 7.313751015777614e-01
7.113039970392508e+01 1.200649202948699e+02 7.524773970870756e-01
7.122159252405838e+01 1.201349406314615e+02 7.850721532852585e-01
7.131278534419168e+01 1.202084473054195e+02 8.288869622042666e-01
7.140397816432498e+01 1.202864487272710e+02 8.835904208789666e-01
7.149517098445828e+01 1.203699216076024e+02 9.488246063373755e-01
7.158636380459158e+01 1.204598102463179e+02 1.024243553284835e+00
7.167755662472489e+01 1.205570296137682e+02 1.109557955516327e+00
7.176874944485819e+01 1.206624727909248e+02 1.204586019810336e+00
7.185994226499149e+01 1.207770233090732e+02 1.309309923034320e+00
7.195113508512479e+01 1.209015728486986e+02 1.423936603084044e+00
7.204232790525809e+01 1.210370445963911e+02 1.548960558802871e+00
7.213352072539139e+01 1.211844222805222e+02 1.685224784841588e+00
7.222471354552469e+01 1.213447844551135e+02 1.833973662091842e+00
7.231590636565799e+01 1.215193428904191e+02 1.996888155234789e+00
7.240709918579130e+01 1.217094828274050e+02 2.176088469496872e+00
7.249829200592460e+01 1.219168011743643e+02 2.374081749802821e+00
7.258948482605790e+01 1.221431362300744e+02 2.593622099182845e+00
7.268067764619120e+01 1.223905789816528e+02 2.837437948496540e+00
7.277187046632450e+01 1.226614514122962e+02 3.107771492008761e+00
7.286306328645780e+01 1.229582321426867e+02 3.405676751129644e+00
7.295425610659110e+01 1.232834060825604e+02 3.730057601887354e+00
7.304544892672440e+01 1.236392169945570e+02 4.076527180064199e+00
7.313664174685771e+01 1.240273174682548e+02 4.436366611462714e+00
7.322783456699101e+01 1.244483485237705e+02 4.796139675024346e+00
7.331902738712431e+01 1.249015433444948e+02 5.138742345008367e+00
7.341022020725761e+01 1.253845184130236e+02 5.446524316632192e+00
7.350141302739091e+01 1.258934415683685e+02 5.706295891510986e+00
7.359260584752421e+01 1.264236884658838e+02 5.914656210079565e+00
7.368379866765751e+01 1.269709023003545e+02 6.081061365556339e+00
7.377499148779081e+01 1.275321437271435e+02 6.226513918602517e+00
7.386618430792412e+01 1.281067062472754e+02 6.377699936702880e+00
7.395737712805742e+01 1.286962539115375e+02 6.558403714839359e+00
7.404856994819072e+01 1.293041517037881e+02 6.780825166947206e+00
7.413976276832402e+01 1.299340958723227e+02 7.039319680195240e+00
7.423095558845732e+01 1.305883816787835e+02 7.309173778945990e+00
7.432214840859062e+01 1.312663947621141e+02 7.553114657048706e+00
7.441334122872392e+01 1.319640865534410e+02 7.736075844156144e+00
7.450453404885722e+01 1.326749965283459e+02 7.842876676452343e+00
7.459572686899052e+01 1.333926161231275e+02 7.888070265974062e+00
7.468691968912383e+01 1.341129529439885e+02 7.909920851744136e+00
7.477811250925713e+01 1.348358794772931e+02 7.951145780920942e+00
7.486930532939043e+01 1.355645274880919e+02 8.037343993311815e+00
7.496049814952373e+01 1.363030266577343e+02 8.163643490470040e+00
7.505169096965703e+01 1.370536423410188e+02 8.295485905478369e+00
7.514288378979033e+01 1.378147001330034e+02 8.384866172950725e+00
7.523407660992363e+01 1.385805168912942e+02 8.396354443075754e+00
7.532526943005693e+01 1.393436168613122e+02 8.328247313407779e+00
7.541646225019024e+01 1.400980430349829e+02 8.213739052488332e+00
7.550765507032354e+01 1.408417546831573e+02 8.101100059213849e+00
7.559884789045684e+01 1.415767726889382e+02 8.027065026803328e+00
7.569004071059014e+01 1.423072049470904e+02 7.998915597598038e+00
7.578123353072344e+01 1.430363319436833e+02 7.992198978951311e+00
7.587242635085674e+01 1.437641974814744e+02 7.963565601412729e+00
7.596361917099004e+01 1.444868649102004e+02 7.873060211662735e+00
7.605481199112334e+01 1.451977349053222e+02 7.704860646840292e+00
7.614600481125665e+01 1.458902048527280e+02 7.474371719335729e+00
7.623719763138995e+01 1.465601686945949e+02 7.218139061411396e+00
7.632839045152325e+01 1.472071002230721e+02 6.974908199225935e+00
7.641958327165655e+01 1.478334666090537e+02 6.769594572330295e+00
7.651077609178985e+01 1.484430729317390e+02 6.606246968468533e+00
7.660196891192315e+01 1.490391770742311e+02 6.469663384489433e+00
7.669316173205645e+01 1.496230403781255e+02 6.332822718902629e+00
7.678435455218975e+01 1.501933068095661e+02 6.167118205911890e+00
7.687554737232306e+01 1.507463214523475e+02 5.952146338209925e+00
7.696674019245636e+01 1.512771905435365e+02 5.681672665524937e+00
7.705793301258966e+01 1.517811260462599e+02 5.363793451996983e+00
7.714912583272296e+01 1.522545620615857e+02 5.016154526583904e+00
7.724031865285626e+01 1.526957235858046e+02 4.659306490659621e+00
7.733151147298956e+01 1.531046260259683e+02 4.311262772031060e+00
7.742270429312286e+01 1.534826941240006e+02 3.984669639740120e+00
7.751389711325616e+01 1.538322368694988e+02 3.686345624757819e+00
7.760508993338946e+01 1.541559520540094e+02 3.418218954637619e+00
7.769628275352277e+01 1.544565442758008e+02 3.178754745481286e+00
7.778747557365607e+01 1.547364732536659e+02 2.964325613208143e+00
7.787866839378937e+01 1.549978152659743e+02 2.770305380947519e+00
7.796986121392267e+01 1.552422101368004e+02 2.591855597122660e+00
7.806105403405597e+01 1.554708676117710e+02 2.424451769725005e+00
7.815224685418927e+01 1.556846122136134e+02 2.264210811476729e+00
7.824343967432257e+01 1.558839509095890e+02 2.108071265670691e+00
7.833463249445587e+01 1.560691519733099e+02 1.953863822710456e+00
7.842582531458918e+01 1.562403263343309e+02 1.800299306423467e+00
7.851701813472248e+01 1.563975049052734e+02 1.646895832564887e+00
7.860821095485578e+01 1.565407072353205e+02 1.493864551388477e+00
7.869940377498908e+01 1.566699985500866e+02 1.341972099611359e+00
7.879059659512238e+01 1.567855338144397e+02 1.192396040753752e+00
7.888178941525568e+01 1.568875888114351e+02 1.046586573898880e+00
7.897298223538898e+01 1.569765792674985e+02 9.061438678661545e-01
7.906417505552228e+01 1.570530697155994e+02 7.727161921626073e-01
7.915536787565559e+01 1.571177740832639e+02 6.479202675156002e-01
7.924656069578889e+01 1.571715499848767e+02 5.332824276400649e-01
7.933775351592219e+01 1.572153884817997e+02 4.301974472633219e-01
7.942894633605549e+01 1.572504007471447e+02 3.399011691350524e-01
7.952013915618879e+01 1.572778027171786e+02 2.634531214504859e-01
7.961133197632209e+01 1.572988984866771e+02 2.017258736517249e-01
7.970252479645539e+01 1.573150629442304e+02 1.553986724333473e-01
7.979371761658869e+01 1.573277239575124e+02 1.249537299601043e-01
7.988491043672200e+01 1.573383443046384e+02 1.106742713666523e-01
7.997610325685530e+01 1.573484034937852e+02 1.126440216224287e-01
8.006729607698860e+01 1.573593796034613e+02 1.307482089595435e-01
8.015848889712190e+01 1.573727312950954e+02 1.646764090977394e-01
8.024968171725520e+01 1.573898801864538e+02 2.139277028125751e-01
8.034087453738850e+01 1.574121938226287e+02 2.778187310188471e-01
8.043206735752180e+01 1.574409695403029e+02 3.554953638365696e-01
8.052326017765510e+01 1.574774195945158e+02 4.459488908515636e-01
8.061445299778840e+01 1.575226580110825e+02 5.480378944349166e-01
8.070564581792171e+01 1.575776897467091e+02 6.605172510905678e-01
8.079683863805501e+01 1.576434028820094e+02 7.820759386705850e-01
8.088803145818831e+01 1.577205647304535e+02 9.113853941307624e-01
8.097922427832161e+01 1.578098228974605e+02 1.047159930900470e+00
8.107041709845491e+01 1.579117124347279e+02 1.188230057565554e+00
8.116160991858821e+01 1.580266702616944e+02 1.333628354104333e+00
8.125280273872151e+01 1.581550579204387e+02 1.482685850312188e+00
8.134399555885481e+01 1.582971934476253e+02 1.635134700820100e+00
8.143518837898812e+01 1.584533926542939e+02 1.791210522304699e+00
8.152638119912142e+01 1.586240193833333e+02 1.951745201310574e+00
8.161757401925472e+01 1.588095433554014e+02 2.118238293945615e+00
8.170876683938802e+01 1.590106029933962e+02 2.292892001613275e+00
8.179995965952132e+01 1.592280690616218e+02 2.478590374783702e+00
8.189115247965462e+01 1.594631029119463e+02 2.678796798334008e+00
8.198234529978792e+01 1.597172003444151e+02 2.897334088440844e+00
8.207353811992122e+01 1.599922082911433e+02 3.137999382338388e+00
8.216473094005453e+01 1.602902966769245e+02 3.403956351755532e+00
8.225592376018783e+01 1.606138626553095e+02 3.696853592855699e+00
8.234711658032113e+01 1.609653415321395e+02 4.015667210804095e+00
8.243830940045443e+01 1.613469037258318e+02 4.355397318618754e+00
8.252950222058773e+01 1.617600392633301e+02 4.705993763115026e+00
8.262069504072103e+01 1.622050800465723e+02 5.052206284477404e+00
8.271188786085433e+01 1.626807843960501e+02 5.375242224332783e+00
8.280308068098763e+01 1.631841792794899e+02 5.656781501609767e+00
8.289427350112094e+01 1.637108595946939e+02 5.884753558022792e+00
8.298546632125424e+01 1.642558174562397e+02 6.058714077737422e+00
8.307665914138754e+01 1.648146318154475e+02 6.191921700991746e+00
8.316785196152084e+01 1.653846217391848e+02 6.308362576511957e+00
8.325904478165414e+01 1.659655149360028e+02 6.435409120937346e+00
8.335023760178744e+01 1.665593414268299e+02 6.594661211636047e+00
8.344143042192074e+01 1.671695188751433e+02 6.793814237504966e+00
8.353262324205404e+01 1.677993358120062e+02 7.021966109216446e+00
8.362381606218734e+01 1.684502519940682e+02 7.250694768368768e+00
8.371500888232065e+01 1.691206390417907e+02 7.442817509386137e+00
8.380620170245395e+01 1.698056503487180e+02 7.567795198016170e+00
8.389739452258725e+01 1.704985674243382e+02 7.617152124373601e+00
8.398858734272055e+01 1.711931765298306e+02 7.610171317066065e+00
8.407978016285385e+01 1.718860024931925e+02 7.585082623223106e+00
8.417097298298715e+01 1.725772346651055e+02 7.580698598063061e+00
8.426216580312045e+01 1.732699251393082e+02 7.618531584230698e+00
8.435335862325375e+01 1.739678892058285e+02 7.693104371665306e+00
8.444455144338706e+01 1.746732348315079e+02 7.773760472633432e+00
8.453574426352036e+01 1.753845951391345e+02 7.817989703466221e+00
8.462693708365366e+01 1.760969581471664e+02 7.791903554011880e+00
8.471812990378696e+01 1.768033202704454e+02 7.687722905492518e+00
8.480932272392026e+01 1.774973634377971e+02 7.527406126916435e+00
8.490051554405356e+01 1.781757049765663e+02 7.350354218720996e+00
8.499170836418686e+01 1.788386099886598e+02 7.193978833825773e+00
8.508290118432016e+01 1.794890424988539e+02 7.078200498489857e+00
8.517409400445347e+01 1.801307169689780e+02 6.999381510397862e+00
8.526528682458677e+01 1.807660372053893e+02 6.933640031574575e+00
8.535647964472007e+01 1.813946791084979e+02 6.847165621003749e+00
8.544767246485337e+01 1.820133006878338e+02 6.709877441772607e+00
8.553886528498667e+01 1.826164532495195e+02 6.507131188110273e+00
8.563005810511997e+01 1.831982629462658e+02 6.244234852793720e+00
8.572125092525327e+01 1.837541167803313e+02 5.942223807864215e+00
8.581244374538657e+01 1.842816829301128e+02 5.628373109372056e+00
8.590363656551988e+01 1.847810375232472e+02 5.326927930806897e+00
8.599482938565318e+01 1.852541021508864e+02 5.053563991126954e+00
8.608602220578648e+01 1.857037702496470e+02 4.813962444507598e+00
8.617721502591978e+01 1.861330413213123e+02 4.605130873387810e+00
8.626840784605308e+01 1.865443419919798e+02 4.417969924378840e+00
8.635960066618638e+01 1.869390995837585e+02 4.240134571217983e+00
8.645079348631968e+01 1.873175710876524e+02 4.058720981910358e+00
8.654198630645298e+01 1.876788989522455e+02 3.862515778004615e+00
8.663317912658628e+01 1.880213435164144e+02 3.643585573335049e+00
8.672437194671959e+01 1.883426233489074e+02 3.398034235461499e+00
8.681556476685289e+01 1.886402848659750e+02 3.125899488205659e+00
8.690675758698619e+01 1.889120290963062e+02 2.830360872659609e+00
8.699795040711949e+01 1.891559467974551e+02 2.516581980954693e+00
8.708914322725279e+01 1.893706447607840e+02 2.190534724806723e+00
8.718033604738609e+01 1.895552742499357e+02 1.858059204665898e+00
8.727152886751939e+01 1.897094891276717e+02 1.524268232811542e+00
8.736272168765269e+01 1.898333651912174e+02 1.193282196720816e+00
8.745391450778600e+01 1.899273074003120e+02 8.682124778266814e-01
8.754510732791930e+01 1.899919632246065e+02 5.512969685884790e-01
8.763630014805260e+01 1.900281521587067e+02 2.441080734370199e-01
8.772749296818590e+01 1.900368154140088e+02 -5.221930953720740e-02
8.781868578831920e+01 1.900189861610001e+02 -3.367681928043428e-01
8.790987860845250e+01 1.899757789015854e+02 -6.086407763987101e-01
8.800107142858580e+01 1.899083958044169e+02 -8.667857982813920e-01
8.809226424871910e+01 1.898181474288234e+02 -1.109856612318653e+00
8.818345706885241e+01 1.897064846939363e+02 -1.336108289836571e+00
8.827464988898571e+01 1.895750379632709e+02 -1.543347063537412e+00
8.836584270911901e+01 1.894256577234789e+02 -1.728948761455631e+00
8.845703552925231e+01 1.892604498408550e+02 -1.889961302033638e+00
8.854822834938561e+01 1.890817973562450e+02 -2.023297222348026e+00
8.863942116951891e+01 1.888923609632751e+02 -2.126004994030254e+00
8.873061398965221e+01 1.886950523416666e+02 -2.195585542732823e+00
8.882180680978551e+01 1.884929785592689e+02 -2.230299991469407e+00
8.891299962991882e+01 1.882893612185541e+02 -2.229405403170231e+00
8.900419245005212e+01 1.880874395339076e+02 -2.193264184978176e+00
8.909538527018542e+01 1.878903703628437e+02 -2.123299920399500e+00
8.918657809031872e+01 1.877011390397781e+02 -2.021809344209311e+00
8.927777091045202e+01 1.875224923721021e+02 -1.891673619576955e+00
8.936896373058532e+01 1.873569002422523e+02 -1.736030432897058e+00
8.946015655071862e+01 1.872065465528079e+02 -1.557967438924091e+00
8.955134937085192e+01 1.870733453888035e+02 -1.360281282437835e+00
8.964254219098522e+01 1.869589752671399e+02 -1.145323553427658e+00
8.973373501111853e+01 1.868649233865344e+02 -9.149341933714831e-01
8.982492783125183e+01 1.867925324305180e+02 -6.704492248965324e-01
8.991612065138513e+01 1.867430439746845e+02 -4.127643778117379e-01
9.000731347151843e+01 1.867176342058870e+02 -1.424376158338647e-01
9.009850629165173e+01 1.867174389824938e+02 1.401809867364112e-01
9.018969911178503e+01 1.867435660099398e+02 4.347967874230129e-01
9.028089193191833e+01 1.867970920590004e+02 7.409944546607242e-01
9.037208475205163e+01 1.868790428943998e+02 1.058034244728494e+00
9.046327757218494e+01 1.869903532828240e+02 1.384619163126958e+00
9.055447039231824e+01 1.871318047150278e+02 1.718641920789606e+00
9.064566321245154e+01 1.873039401594485e+02 2.056941586942768e+00
9.073685603258484e+01 1.875069592738486e+02 2.395131755948748e+00
9.082804885271814e+01 1.877406048334883e+02 2.727599062539954e+00
9.091924167285144e+01 1.880040614883349e+02 3.047796268376524e+00
9.101043449298474e+01 1.882958990434413e+02 3.348939243334470e+00
9.110162731311804e+01 1.886140991464363e+02 3.625131742460325e+00
9.119282013325135e+01 1.889561995575596e+02 3.872780142996219e+00
9.128401295338465e+01 1.893195688226662e+02 4.091970176760503e+00
9.137520577351795e+01 1.897017878953550e+02 4.287359440321746e+00
9.146639859365125e+01 1.901010752806512e+02 4.468186826128149e+00
9.155759141378455e+01 1.905166647177804e+02 4.647214584700026e+00
9.164878423391785e+01 1.909490399894204e+02 4.838685668728885e+00
9.173997705405115e+01 1.913999481023935e+02 5.055556334151023e+00
9.183116987418445e+01 1.918721389641918e+02 5.306319994763498e+00
9.192236269431775e+01 1.923688108427634e+02 5.591811106302252e+00
9.201355551445106e+01 1.928927879464101e+02 5.902686135850821e+00
9.210474833458436e+01 1.934455459809467e+02 6.218880122812189e+00
9.219594115471766e+01 1.940263449774473e+02 6.512786872919665e+00
9.228713397485096e+01 1.946318672391672e+02 6.757151656540370e+00
9.237832679498426e+01 1.952567368992615e+02 6.935904604318857e+00
9.246951961511756e+01 1.958949720517226e+02 7.052719365333163e+00
9.256071243525086e+01 1.965418845128463e+02 7.131535305666819e+00
9.265190525538416e+01 1.971955781438194e+02 7.207484846388915e+00
9.274309807551747e+01 1.978573216894197e+02 7.312295450638572e+00
9.283429089565077e+01 1.985305829607635e+02 7.460557987402754e+00
9.292548371578407e+01 1.992190557407514e+02 7.642072864186255e+00
9.301667653591737e+01 1.999244036967771e+02 7.823763005808408e+00
9.310786935605067e+01 2.006446877519686e+02 7.962734485400176e+00
9.319906217618397e+01 2.013743934804561e+02 8.027118019854992e+00
9.329025499631727e+01 2.021063268370294e+02 8.013940077514722e+00
9.338144781645057e+01 2.028345110753308e+02 7.951656021352879e+00
9.347264063658388e+01 2.035564639031109e+02 7.884807079605046e+00
9.356383345671718e+01 2.042736133948845e+02 7.850845633358229e+00
9.365502627685048e+01 2.049897541945060e+02 7.862155984651056e+00
9.374621909698378e+01 2.057084076776147e+02 7.900650047076408e+00
9.383741191711708e+01 2.064303333208576e+02 7.926355230418368e+00
9.392860473725038e+01 2.071523647187825e+02 7.896947444246753e+00
9.401979755738368e+01 2.078682183808526e+02 7.789542433841776e+00
9.411099037751698e+01 2.085709152183848e+02 7.612299715934818e+00
9.420218319765029e+01 2.092554799164293e+02 7.398695745756847e+00
9.429337601778359e+01 2.099204772075902e+02 7.189491305802423e+00
9.438456883791689e+01 2.105677977804451e+02 7.014335397606609e+00
9.447576165805019e+01 2.112011009269233e+02 6.881503805023808e+00
9.456695447818349e+01 2.118237733307668e+02 6.777374480187585e+00
9.465814729831679e+01 2.124372073905505e+02 6.673482498085888e+00
9.474934011845009e+01 2.130399518432590e+02 6.538023076899780e+00
9.484053293858339e+01 2.136279677953376e+02 6.347840467865250e+00
9.493172575871669e+01 2.141958224628880e+02 6.096265187790369e+00
9.502291857885000e+01 2.147382769828594e+02 5.793683213073004e+00
9.511411139898330e+01 2.152516077070073e+02 5.461595382546208e+00
9.520530421911660e+01 2.157342364441264e+02 5.124186591390803e+00
9.529649703924990e+01 2.161866419529807e+02 4.801524044315641e+00
9.538768985938320e+01 2.166108049642828e+02 4.506212788123357e+00
9.547888267951650e+01 2.170094955194194e+02 4.243094261023422e+00
9.557007549964980e+01 2.173856219448024e+02 4.010673883655925e+00
9.566126831978310e+01 2.177417434978714e+02 3.803133639341047e+00
9.575246113991641e+01 2.180797671082055e+02 3.612289590310244e+00
9.584365396004971e+01 2.184008097874305e+02 3.429248104375958e+00
9.593484678018301e+01 2.187051958322438e+02 3.245703190305993e+00
9.602603960031631e+01 2.189925556793423e+02 3.054867871720926e+00
9.611723242044961e+01 2.192619928061689e+02 2.852034402040073e+00
9.620842524058291e+01 2.195122848790554e+02 2.634768120218935e+00
9.629961806071621e+01 2.197420871729406e+02 2.402773560892958e+00
9.639081088084951e+01 2.199501118210285e+02 2.157515266990466e+00
9.648200370098282e+01 2.201352655366446e+02 1.901706121645524e+00
9.657319652111612e+01 2.202967390566467e+02 1.638777857964353e+00
9.666438934124942e+01 2.204340510152409e+02 1.372422858805185e+00
9.675558216138272e+01 2.205470553175094e+02 1.106256636812937e+00
9.684677498151602e+01 2.206359237751344e+02 8.436119545235656e-01
9.693796780164932e+01 2.207011154244071e+02 5.874484206009232e-01
9.702916062178262e+01 2.207433417658337e+02 3.403480721212966e-01
9.712035344191592e+01 2.207635343028142e+02 1.045651215024458e-01
9.721154626204923e+01 2.207628180064706e+02 -1.178979569011693e-01
9.730273908218253e+01 2.207424920765803e+02 -3.252095554854431e-01
9.739393190231583e+01 2.207040176874603e+02 -5.156387367263106e-01
9.748512472244913e+01 2.206490112353245e+02 -6.875061549930725e-01
9.757631754258243e+01 2.205792408414525e+02 -8.391624879082741e-01
9.766751036271573e+01 2.204966234498781e+02 -9.689971177434069e-01
9.775870318284903e+01 2.204032197783177e+02 -1.075476027127349e+00
9.784989600298233e+01 2.203012246593998e+02 -1.157203804100943e+00
9.794108882311563e+01 2.201929509608001e+02 -1.213000637870908e+00
9.803228164324894e+01 2.200808062582878e+02 -1.241982040700369e+00
9.812347446338224e+01 2.199672626301139e+02 -1.243627754217347e+00
9.821466728351554e+01 2.198548211360284e+02 -1.217827647573702e+00
9.830586010364884e+01 2.197459734895189e+02 -1.164896483602123e+00
9.839705292378214e+01 2.196431639080564e+02 -1.085555453354365e+00
9.848824574391544e+01 2.195487540172189e+02 -9.808849121569501e-01
9.857943856404874e+01 2.194649930196148e+02 -8.522581563393955e-01
9.867063138418204e+01 2.193939942827454e+02 -7.012691188903655e-01
9.876182420431535e+01 2.193377182946562e+02 -5.296670762909190e-01
9.885301702444865e+01 2.192979608295197e+02 -3.393091950127493e-01
9.894420984458195e+01 2.192763443465760e+02 -1.321378545184557e-01
9.903540266471525e+01 2.192743102207902e+02 8.981492262945565e-02
9.912659548484855e+01 2.192931094060436e+02 3.243983057517784e-01
9.921778830498185e+01 2.193337895589327e+02 5.692957461847150e-01
9.930898112511515e+01 2.193971775007294e+02 8.219719922090255e-01
9.940017394524845e+01 2.194838571810559e+02 1.079630597223334e+00
9.949136676538176e+01 2.195941450417352e+02 1.339203326934263e+00
9.958255958551506e+01 2.197280668121276e+02 1.597396472910900e+00
9.967375240564836e+01 2.198853420886653e+02 1.850819139722714e+00
9.976494522578166e+01 2.200653850992456e+02 2.096211979481558e+00
9.985613804591496e+01 2.202673310881188e+02 2.330778914789461e+00
9.994733086604826e+01 2.204900968916003e+02 2.552598953873105e+00

