-1.203413e+01 -5.145127e-01
-1.209228e+01 -4.849159e-01
-1.214697e+01 -4.549712e-01
-1.219817e+01 -4.251684e-01
-1.224593e+01 -3.960058e-01
-1.229036e+01 -3.679759e-01
-1.233163e+01 -3.415512e-01
-1.236993e+01 -3.171720e-01
-1.240553e+01 -2.952348e-01
-1.243874e+01 -2.760843e-01
-1.246990e+01 -2.600048e-01
-1.249937e+01 -2.472156e-01
-1.252756e+01 -2.378670e-01
-1.255486e+01 -2.320379e-01
-1.258169e+01 -2.297359e-01
-1.260846e+01 -2.308980e-01
-1.263556e+01 -2.353927e-01
-1.266336e+01 -2.430245e-01
-1.269222e+01 -2.535379e-01
-1.272246e+01 -2.666237e-01
-1.275435e+01 -2.819265e-01
-1.278814e+01 -2.990517e-01
-1.282400e+01 -3.175749e-01
-1.286208e+01 -3.370513e-01
-1.290246e+01 -3.570247e-01
-1.294516e+01 -3.770385e-01
-1.299018e+01 -3.966448e-01
-1.303743e+01 -4.154146e-01
-1.308680e+01 -4.329459e-01
-1.313812e+01 -4.488720e-01
-1.319119e+01 -4.628678e-01
-1.324575e+01 -4.746538e-01
-1.330155e+01 -4.839996e-01
-1.335828e+01 -4.907237e-01
-1.341564e+01 -4.946929e-01
-1.347329e+01 -4.958183e-01
-1.353091e+01 -4.940505e-01
-1.358815e+01 -4.893733e-01
-1.364468e+01 -4.817960e-01
-1.370016e+01 -4.713451e-01
-1.375425e+01 -4.580568e-01
-1.380664e+01 -4.419683e-01
-1.385700e+01 -4.231105e-01
-1.390500e+01 -4.015018e-01
-1.395033e+01 -3.771421e-01
-1.399266e+01 -3.500087e-01
-1.403167e+01 -3.200530e-01
-1.406702e+01 -2.871994e-01
-1.409838e+01 -2.513444e-01
-1.412539e+01 -2.123584e-01
-1.414768e+01 -1.700875e-01
-1.416484e+01 -1.243588e-01
-1.417647e+01 -7.498561e-02
-1.418214e+01 -2.177575e-02
-1.418138e+01 3.545817e-02
-1.417373e+01 9.688592e-02
-1.415867e+01 1.626437e-01
-1.413571e+01 2.328146e-01
-1.410432e+01 3.074054e-01
-1.406400e+01 3.863194e-01
-1.401426e+01 4.693248e-01
-1.395464e+01 5.560208e-01
-1.388475e+01 6.458022e-01
-1.380427e+01 7.378253e-01
-1.371300e+01 8.309808e-01
-1.361090e+01 9.238789e-01
-1.349808e+01 1.014855e+00
-1.337488e+01 1.102004e+00
-1.324186e+01 1.183250e+00
-1.309984e+01 1.256453e+00
-1.294987e+01 1.319554e+00
-1.279323e+01 1.370740e+00
-1.263140e+01 1.408616e+00
-1.246598e+01 1.432355e+00
-1.229863e+01 1.441797e+00
-1.213099e+01 1.437484e+00
-1.196460e+01 1.420621e+00
-1.180082e+01 1.392966e+00
-1.164078e+01 1.356681e+00
-1.148534e+01 1.314148e+00
-1.133511e+01 1.267806e+00
-1.119037e+01 1.220005e+00
-1.105117e+01 1.172899e+00
-1.091732e+01 1.128381e+00
-1.078842e+01 1.088060e+00
-1.066390e+01 1.053262e+00
-1.054306e+01 1.025059e+00
-1.042507e+01 1.004307e+00
-1.030903e+01 9.916917e-01
-1.019396e+01 9.877740e-01
-1.007881e+01 9.930339e-01
-9.962496e+00 1.007905e+00
-9.843871e+00 1.032802e+00
-9.721747e+00 1.068135e+00
-9.594884e+00 1.114316e+00
-9.461998e+00 1.171734e+00
-9.321760e+00 1.240724e+00
-9.172811e+00 1.321491e+00
-9.013779e+00 1.414011e+00
-8.843315e+00 1.517877e+00
-8.660150e+00 1.632113e+00
-8.463171e+00 1.754936e+00
-8.251533e+00 1.883512e+00
-8.024792e+00 2.013744e+00
-7.783059e+00 2.140170e+00
-7.527159e+00 2.256064e+00
-7.258751e+00 2.353860e+00
-6.980391e+00 2.425908e+00
-6.695478e+00 2.465511e+00
-6.408083e+00 2.468018e+00
-6.122655e+00 2.431665e+00
-5.843664e+00 2.357890e+00
-5.575237e+00 2.250992e+00
-5.320876e+00 2.117276e+00
-5.083285e+00 1.963948e+00
-4.864329e+00 1.798078e+00
-4.665098e+00 1.625839e+00
-4.486036e+00 1.452099e+00
-4.327102e+00 1.280320e+00
-4.187931e+00 1.112663e+00
-4.067971e+00 9.502049e-01
-3.966596e+00 7.931886e-01
-3.883190e+00 6.412520e-01
-3.817202e+00 4.936222e-01
-3.768191e+00 3.492649e-01
-3.735844e+00 2.069921e-01
-3.719990e+00 6.553949e-02
-3.720610e+00 -7.638060e-02
-3.737832e+00 -2.200378e-01
-3.771930e+00 -3.666465e-01
-3.823313e+00 -5.173230e-01
-3.892512e+00 -6.730265e-01
-3.980157e+00 -8.344753e-01
-4.086941e+00 -1.002029e+00
-4.213571e+00 -1.175528e+00
-4.360696e+00 -1.354097e+00
-4.528811e+00 -1.535914e+00
-4.718131e+00 -1.717992e+00
-4.928451e+00 -1.896028e+00
-5.158985e+00 -2.064417e+00
-5.408232e+00 -2.216528e+00
-5.673889e+00 -2.345325e+00
-5.952856e+00 -2.444318e+00
-6.241361e+00 -2.508685e+00
-6.535223e+00 -2.536293e+00
-6.830198e+00 -2.528285e+00
-7.122366e+00 -2.489030e+00
-7.408476e+00 -2.425442e+00
-7.686173e+00 -2.345902e+00
-7.954111e+00 -2.259102e+00
-8.211923e+00 -2.173097e+00
-8.460111e+00 -2.094703e+00
-8.699885e+00 -2.029233e+00
-8.932985e+00 -1.980484e+00
-9.161508e+00 -1.950863e+00
-9.387761e+00 -1.941554e+00
-9.614121e+00 -1.952638e+00
-9.842915e+00 -1.983153e+00
-1.007630e+01 -2.031068e+00
-1.031612e+01 -2.093189e+00
-1.056378e+01 -2.165053e+00
-1.082010e+01 -2.240872e+00
-1.108514e+01 -2.313622e+00
-1.135808e+01 -2.375382e+00
-1.163717e+01 -2.417964e+00
-1.191973e+01 -2.433820e+00
-1.220228e+01 -2.417058e+00
-1.248081e+01 -2.364311e+00
-1.275107e+01 -2.275201e+00
-1.300895e+01 -2.152226e+00
-1.325078e+01 -2.000134e+00
-1.347351e+01 -1.824963e+00
-1.367482e+01 -1.633057e+00
-1.385312e+01 -1.430260e+00
-1.400742e+01 -1.221417e+00
-1.413726e+01 -1.010164e+00
-1.424250e+01 -7.989527e-01
-1.432325e+01 -5.892095e-01
-1.437970e+01 -3.815588e-01
-1.441212e+01 -1.760596e-01
-1.442074e+01 2.757031e-02
-1.440576e+01 2.297499e-01
-1.436732e+01 4.308457e-01
-1.430554e+01 6.309912e-01
-1.422053e+01 8.299067e-01
-1.411249e+01 1.026721e+00
-1.398174e+01 1.219807e+00
-1.382887e+01 1.406649e+00
-1.365478e+01 1.583803e+00
-1.346084e+01 1.746982e+00
-1.324897e+01 1.891338e+00
-1.302163e+01 2.011948e+00
-1.278185e+01 2.104476e+00
-1.253310e+01 2.165899e+00
-1.227908e+01 2.195119e+00
-1.202348e+01 2.193294e+00
-1.176975e+01 2.163774e+00
-1.152083e+01 2.111666e+00
-1.127898e+01 2.043151e+00
-1.104575e+01 1.964740e+00
-1.082191e+01 1.882625e+00
-1.060757e+01 1.802236e+00
-1.040227e+01 1.728008e+00
-1.020508e+01 1.663336e+00
-1.001473e+01 1.610649e+00
-9.829733e+00 1.571542e+00
-9.648451e+00 1.546923e+00
-9.469172e+00 1.537132e+00
-9.290174e+00 1.542033e+00
-9.109777e+00 1.561046e+00
-8.926394e+00 1.593139e+00
-8.738588e+00 1.636777e+00
-8.545133e+00 1.689840e+00
-8.345086e+00 1.749532e+00
-8.137877e+00 1.812311e+00
-7.923389e+00 1.873872e+00
-7.702047e+00 1.929246e+00
-7.474883e+00 1.973023e+00
-7.243566e+00 1.999737e+00
-7.010380e+00 2.004376e+00
-6.778140e+00 1.982935e+00
-6.550042e+00 1.932892e+00
-6.329476e+00 1.853499e+00
-6.119813e+00 1.745799e+00
-5.924210e+00 1.612363e+00
-5.745456e+00 1.456843e+00
-5.585881e+00 1.283433e+00
-5.447317e+00 1.096381e+00
-5.331118e+00 8.996155e-01
-5.238211e+00 6.965315e-01
-5.169164e+00 4.899179e-01
-5.124252e+00 2.820028e-01
-5.103519e+00 7.457345e-02
-5.106820e+00 -1.308620e-01
-5.133841e+00 -3.328972e-01
-5.184100e+00 -5.300552e-01
-5.256935e+00 -7.206381e-01
-5.351467e+00 -9.026149e-01
-5.466556e+00 -1.073568e+00
-5.600763e+00 -1.230720e+00
-5.752306e+00 -1.371052e+00
-5.919050e+00 -1.491530e+00
-6.098523e+00 -1.589409e+00
-6.287963e+00 -1.662584e+00
-6.484420e+00 -1.709913e+00
-6.684876e+00 -1.731446e+00
-6.886394e+00 -1.728491e+00
-7.086259e+00 -1.703507e+00
-7.282093e+00 -1.659837e+00
-7.471945e+00 -1.601353e+00
-7.654326e+00 -1.532079e+00
-7.828207e+00 -1.455858e+00
-7.992984e+00 -1.376111e+00
-8.148418e+00 -1.295697e+00
-8.294568e+00 -1.216862e+00
-8.431720e+00 -1.141255e+00
-8.560320e+00 -1.069995e+00
-8.680915e+00 -1.003756e+00
-8.794112e+00 -9.428572e-01
-8.900537e+00 -8.873483e-01
-9.000811e+00 -8.370853e-01
-9.095528e+00 -7.917925e-01
-9.185248e+00 -7.511110e-01
-9.270483e+00 -7.146360e-01
-9.351698e+00 -6.819448e-01
-9.429309e+00 -6.526160e-01
-9.503683e+00 -6.262434e-01
-9.575142e+00 -6.024445e-01
-9.643965e+00 -5.808662e-01
-9.710390e+00 -5.611877e-01
-9.774622e+00 -5.431225e-01
-9.836833e+00 -5.264179e-01
-9.897169e+00 -5.108553e-01
-9.955751e+00 -4.962491e-01
-1.001268e+01 -4.824458e-01
-1.006805e+01 -4.693231e-01
-1.012192e+01 -4.567887e-01
-1.017437e+01 -4.447792e-01
-1.022545e+01 -4.332593e-01
-1.027521e+01 -4.222204e-01
-1.032372e+01 -4.116799e-01
-1.037103e+01 -4.016800e-01
-1.041722e+01 -3.922862e-01
-1.046235e+01 -3.835861e-01
-1.050651e+01 -3.756876e-01
-1.054981e+01 -3.687172e-01
-1.059236e+01 -3.628176e-01
-1.063429e+01 -3.581453e-01
-1.067576e+01 -3.548675e-01
-1.071693e+01 -3.531593e-01
-1.075801e+01 -3.531994e-01
-1.079920e+01 -3.551664e-01
-1.084074e+01 -3.592341e-01
-1.088289e+01 -3.655665e-01
-1.092591e+01 -3.743119e-01
-1.097009e+01 -3.855974e-01
-1.101574e+01 -3.995214e-01
-1.106317e+01 -4.161473e-01
-1.111269e+01 -4.354954e-01
-1.116462e+01 -4.575353e-01
-1.121926e+01 -4.821780e-01
-1.127692e+01 -5.092680e-01
-1.133786e+01 -5.385761e-01
-1.140233e+01 -5.697941e-01
-1.147052e+01 -6.025304e-01
-1.154258e+01 -6.363090e-01
-1.161861e+01 -6.705724e-01
-1.169863e+01 -7.046885e-01
-1.178257e+01 -7.379632e-01
-1.187030e+01 -7.696592e-01
-1.196159e+01 -7.990196e-01
-1.205612e+01 -8.252978e-01
-1.215349e+01 -8.477901e-01
-1.225324e+01 -8.658708e-01
-1.235480e+01 -8.790252e-01
-1.245759e+01 -8.868791e-01
-1.256097e+01 -8.892203e-01
-1.266431e+01 -8.860111e-01
-1.276695e+01 -8.773895e-01
-1.286828e+01 -8.636590e-01
-1.296775e+01 -8.452678e-01
-1.306483e+01 -8.227809e-01
-1.315908e+01 -7.968460e-01
-1.325016e+01 -7.681578e-01
-1.333776e+01 -7.374235e-01
-1.342171e+01 -7.053311e-01
-1.350187e+01 -6.725231e-01
-1.357821e+01 -6.395768e-01
-1.365072e+01 -6.069896e-01
-1.371949e+01 -5.751715e-01
-1.378462e+01 -5.444415e-01
-1.384624e+01 -5.150297e-01
-1.390452e+01 -4.870805e-01
-1.395965e+01 -4.606600e-01
-1.401178e+01 -4.357631e-01
-1.406111e+01 -4.123223e-01
-1.410779e+01 -3.902159e-01
-1.415196e+01 -3.692758e-01
-1.419376e+01 -3.492955e-01
-1.423328e+01 -3.300360e-01
-1.427058e+01 -3.112322e-01
-1.430571e+01 -2.925972e-01
-1.433867e+01 -2.738267e-01
-1.436941e+01 -2.546016e-01
-1.439788e+01 -2.345910e-01
-1.442396e+01 -2.134536e-01
-1.444750e+01 -1.908392e-01
-1.446830e+01 -1.663896e-01
-1.448613e+01 -1.397394e-01
-1.450072e+01 -1.105168e-01
-1.451174e+01 -7.834481e-02
-1.451882e+01 -4.284253e-02
-1.452156e+01 -3.627938e-03
-1.451951e+01 3.967867e-02
-1.451216e+01 8.744927e-02
-1.449897e+01 1.400404e-01
-1.447937e+01 1.977826e-01
-1.445273e+01 2.609660e-01
-1.441842e+01 3.298210e-01
-1.437576e+01 4.044939e-01
-1.432406e+01 4.850153e-01
-1.426266e+01 5.712623e-01
-1.419091e+01 6.629129e-01
-1.410821e+01 7.593952e-01
-1.401404e+01 8.598347e-01
-1.390801e+01 9.630039e-01
-1.378990e+01 1.067284e+00
-1.365968e+01 1.170653e+00
-1.351760e+01 1.270709e+00
-1.336420e+01 1.364750e+00
-1.320035e+01 1.449914e+00
-1.302725e+01 1.523384e+00
-1.284640e+01 1.582641e+00
-1.265958e+01 1.625733e+00
-1.246874e+01 1.651512e+00
-1.227593e+01 1.659800e+00
-1.208314e+01 1.651440e+00
-1.189220e+01 1.628227e+00
-1.170471e+01 1.592724e+00
-1.152192e+01 1.548014e+00
-1.134470e+01 1.497422e+00
-1.117355e+01 1.444266e+00
-1.100858e+01 1.391664e+00
-1.084956e+01 1.342401e+00
-1.069597e+01 1.298870e+00
-1.054700e+01 1.263065e+00
-1.040168e+01 1.236613e+00
-1.025882e+01 1.220829e+00
-1.011712e+01 1.216783e+00
-9.975169e+00 1.225357e+00
-9.831448e+00 1.247296e+00
-9.684366e+00 1.283241e+00
-9.532261e+00 1.333729e+00
-9.373413e+00 1.399170e+00
-9.206070e+00 1.479770e+00
-9.028471e+00 1.575412e+00
-8.838895e+00 1.685468e+00
-8.635738e+00 1.808560e+00
-8.417611e+00 1.942265e+00
-8.183485e+00 2.082808e+00
-7.932860e+00 2.224829e+00
-7.665956e+00 2.361330e+00
-7.383891e+00 2.483950e+00
-7.088803e+00 2.583685e+00
-6.783860e+00 2.652043e+00
-6.473121e+00 2.682452e+00
-6.161233e+00 2.671534e+00
-5.853013e+00 2.619827e+00
-5.552990e+00 2.531662e+00
-5.265005e+00 2.414252e+00
-4.991963e+00 2.276324e+00
-4.735732e+00 2.126723e+00
-4.497197e+00 1.973340e+00
-4.276414e+00 1.822508e+00
-4.072801e+00 1.678821e+00
-3.885340e+00 1.545256e+00
-3.712746e+00 1.423450e+00
-3.553607e+00 1.314026e+00
-3.406481e+00 1.216895e+00
-3.269967e+00 1.131506e+00
-3.142744e+00 1.057037e+00
-3.023597e+00 9.925363e-01
-2.911422e+00 9.370080e-01
-2.805235e+00 8.894754e-01
-2.704158e+00 8.490134e-01
-2.607420e+00 8.147662e-01
-2.514343e+00 7.859537e-01
-2.424336e+00 7.618711e-01
-2.336888e+00 7.418833e-01
-2.251556e+00 7.254184e-01
-2.167959e+00 7.119593e-01
-2.085777e+00 7.010355e-01
-2.004739e+00 6.922155e-01
-1.924625e+00 6.850998e-01
-1.845258e+00 6.793151e-01
-1.766503e+00 6.745101e-01
-1.688267e+00 6.703525e-01
-1.610492e+00 6.665270e-01
-1.533158e+00 6.627355e-01
-1.456276e+00 6.586981e-01
-1.379892e+00 6.541557e-01
-1.304076e+00 6.488733e-01
-1.228929e+00 6.426444e-01
-1.154570e+00 6.352955e-01
-1.081137e+00 6.266912e-01
-1.008784e+00 6.167380e-01
-9.376702e-01 6.053886e-01
-8.679581e-01 5.926443e-01
-7.998078e-01 5.785560e-01
-7.333703e-01 5.632235e-01
-6.687823e-01 5.467941e-01
-6.061608e-01 5.294575e-01
-5.455984e-01 5.114412e-01
-4.871594e-01 4.930028e-01
-4.308769e-01 4.744225e-01
-3.767504e-01 4.559938e-01
-3.247449e-01 4.380149e-01
-2.747909e-01 4.207791e-01
-2.267855e-01 4.045664e-01
-1.805943e-01 3.896353e-01
-1.360545e-01 3.762158e-01
-9.297865e-02 3.645029e-01
-5.115859e-02 3.546521e-01
-1.037073e-02 3.467757e-01
2.961899e-02 3.409402e-01
6.904965e-02 3.371656e-01
1.081599e-01 3.354251e-01
1.471828e-01 3.356470e-01
1.863402e-01 3.377163e-01
2.258387e-01 3.414789e-01
2.658643e-01 3.467450e-01
3.065797e-01 3.532946e-01
3.481200e-01 3.608830e-01
3.905911e-01 3.692464e-01
4.340669e-01 3.781083e-01
4.785892e-01 3.871857e-01
5.241665e-01 3.961956e-01
5.707747e-01 4.048600e-01
6.183579e-01 4.129119e-01
6.668301e-01 4.200995e-01
7.160769e-01 4.261900e-01
7.659582e-01 4.309721e-01
8.163106e-01 4.342580e-01
8.669502e-01 4.358835e-01
9.176754e-01 4.357077e-01
9.682695e-01 4.336113e-01
1.018503e+00 4.294941e-01
1.068136e+00 4.232719e-01
1.116918e+00 4.148728e-01
1.164594e+00 4.042325e-01
1.210898e+00 3.912908e-01
1.255560e+00 3.759868e-01
1.298300e+00 3.582551e-01
1.338833e+00 3.380222e-01
1.376861e+00 3.152035e-01
1.412080e+00 2.897007e-01
1.444169e+00 2.614008e-01
1.472797e+00 2.301749e-01
1.497614e+00 1.958792e-01
1.518255e+00 1.583563e-01
1.534334e+00 1.174381e-01
1.545446e+00 7.295099e-02
1.551165e+00 2.472122e-02
1.551047e+00 -2.741610e-02
1.544628e+00 -8.360658e-02
1.531429e+00 -1.439631e-01
1.510962e+00 -2.085495e-01
1.482734e+00 -2.773605e-01
1.446257e+00 -3.502993e-01
1.401063e+00 -4.271504e-01
1.346717e+00 -5.075515e-01
1.282834e+00 -5.909632e-01
1.209105e+00 -6.766405e-01
1.125322e+00 -7.636096e-01
1.031402e+00 -8.506535e-01
9.274191e-01 -9.363152e-01
8.136298e-01 -1.018922e+00
6.904949e-01 -1.096636e+00
5.586950e-01 -1.167544e+00
4.191323e-01 -1.229764e+00
2.729196e-01 -1.281587e+00
1.213514e-01 -1.321619e+00
-3.414047e-02 -1.348916e+00
-1.920457e-01 -1.363085e+00
-3.508430e-01 -1.364335e+00
-5.090704e-01 -1.353470e+00
-6.653909e-01 -1.331819e+00
-8.186478e-01 -1.301128e+00
-9.679044e-01 -1.263409e+00
-1.112467e+00 -1.220801e+00
-1.251891e+00 -1.175427e+00
-1.385972e+00 -1.129288e+00
-1.514729e+00 -1.084190e+00
-1.638375e+00 -1.041694e+00
-1.757294e+00 -1.003111e+00
-1.872003e+00 -9.695085e-01
-1.983135e+00 -9.417344e-01
-2.091407e+00 -9.204556e-01
-2.197607e+00 -9.061951e-01
-2.302577e+00 -8.993722e-01
-2.407203e+00 -9.003388e-01
-2.512410e+00 -9.094119e-01
-2.619159e+00 -9.268995e-01
-2.728448e+00 -9.531204e-01
-2.841312e+00 -9.884136e-01
-2.958828e+00 -1.033139e+00
-3.082114e+00 -1.087661e+00
-3.212331e+00 -1.152321e+00
-3.350675e+00 -1.227380e+00
-3.498363e+00 -1.312934e+00
-3.656609e+00 -1.408801e+00
-3.826583e+00 -1.514364e+00
-4.009346e+00 -1.628377e+00
-4.205771e+00 -1.748748e+00
-4.416425e+00 -1.872328e+00
-4.641439e+00 -1.994759e+00
-4.880366e+00 -2.110456e+00
-5.132047e+00 -2.212811e+00
-5.394516e+00 -2.294689e+00
-5.664983e+00 -2.349213e+00
-5.939920e+00 -2.370724e+00
-6.215255e+00 -2.355699e+00
-6.486665e+00 -2.303356e+00
-6.749900e+00 -2.215750e+00
-7.001096e+00 -2.097323e+00
-7.237005e+00 -1.954059e+00
-7.455117e+00 -1.792504e+00
-7.653673e+00 -1.618905e+00
-7.831595e+00 -1.438605e+00
-7.988354e+00 -1.255744e+00
-8.123834e+00 -1.073207e+00
-8.238183e+00 -8.927407e-01
-8.331696e+00 -7.151459e-01
-8.404720e+00 -5.405018e-01
-8.457575e+00 -3.683682e-01
-8.490510e+00 -1.979612e-01
-8.503671e+00 -2.829716e-02
-8.497083e+00 1.416896e-01
-8.470645e+00 3.130430e-01
-8.424145e+00 4.866848e-01
-8.357273e+00 6.633057e-01
-8.269658e+00 8.432369e-01
-8.160920e+00 1.026297e+00
-8.030739e+00 1.211612e+00
-7.878944e+00 1.397430e+00
-7.705630e+00 1.580949e+00
-7.511281e+00 1.758229e+00
-7.296907e+00 1.924250e+00
-7.064150e+00 2.073201e+00
-6.815348e+00 2.199044e+00
-6.553519e+00 2.296332e+00
-6.282231e+00 2.361136e+00
-6.005382e+00 2.391868e+00
-5.726896e+00 2.389735e+00
-5.450390e+00 2.358686e+00
-5.178890e+00 2.304853e+00
-4.914622e+00 2.235672e+00
-4.658918e+00 2.158929e+00
-4.412224e+00 2.081952e+00
-4.174188e+00 2.011078e+00
-3.943790e+00 1.951394e+00
-3.719495e+00 1.906696e+00
-3.499398e+00 1.879577e+00
-3.281355e+00 1.871558e+00
-3.063103e+00 1.883189e+00
-2.842368e+00 1.914105e+00
-2.616973e+00 1.962996e+00
-2.384951e+00 2.027506e+00
-2.144681e+00 2.104088e+00
-1.895026e+00 2.187875e+00
-1.635500e+00 2.272633e+00
-1.366410e+00 2.350922e+00
-1.088984e+00 2.414537e+00
-8.054106e-01 2.455277e+00
-5.187839e-01 2.465960e+00
-2.329236e-01 2.441473e+00
4.791730e-02 2.379569e+00
3.194069e-01 2.281137e+00
5.774859e-01 2.149869e+00
8.186491e-01 1.991428e+00
1.040114e+00 1.812393e+00
1.239867e+00 1.619270e+00
1.416611e+00 1.417766e+00
1.569648e+00 1.212399e+00
1.698726e+00 1.006384e+00
1.803898e+00 8.017383e-01
1.885392e+00 5.994771e-01
1.943506e+00 3.998553e-01
1.978535e+00 2.026005e-01
1.990722e+00 7.121871e-03
1.980233e+00 -1.873066e-01
1.947148e+00 -3.813808e-01
1.891475e+00 -5.756085e-01
1.813185e+00 -7.701476e-01
1.712255e+00 -9.646352e-01
1.588746e+00 -1.158009e+00
1.442891e+00 -1.348339e+00
1.275203e+00 -1.532706e+00
1.086597e+00 -1.707174e+00
8.784959e-01 -1.866927e+00
6.529206e-01 -2.006632e+00
4.125141e-01 -2.121027e+00
1.604905e-01 -2.205690e+00
-9.950894e-02 -2.257831e+00
-3.636450e-01 -2.276910e+00
-6.281604e-01 -2.264883e+00
-8.896633e-01 -2.226001e+00
-1.145363e+00 -2.166222e+00
-1.393221e+00 -2.092400e+00
-1.632012e+00 -2.011485e+00
-1.861289e+00 -1.929875e+00
-2.081300e+00 -1.853010e+00
-2.292858e+00 -1.785211e+00
-2.497214e+00 -1.729678e+00
-2.695934e+00 -1.688602e+00
-2.890783e+00 -1.663314e+00
-3.083641e+00 -1.654422e+00
-3.276420e+00 -1.661905e+00
-3.470996e+00 -1.685155e+00
-3.669139e+00 -1.722963e+00
-3.872441e+00 -1.773454e+00
-4.082231e+00 -1.833983e+00
-4.299482e+00 -1.901037e+00
-4.524704e+00 -1.970171e+00
-4.757837e+00 -2.036049e+00
-4.998154e+00 -2.092630e+00
-5.244206e+00 -2.133558e+00
-5.493811e+00 -2.152731e+00
-5.744124e+00 -2.144990e+00
-5.991788e+00 -2.106769e+00
-6.233147e+00 -2.036556e+00
-6.464499e+00 -1.935023e+00
-6.682333e+00 -1.804786e+00
-6.883533e+00 -1.649877e+00
-7.065505e+00 -1.475076e+00
-7.226218e+00 -1.285267e+00
-7.364193e+00 -1.084936e+00
-7.478434e+00 -8.778762e-01
-7.568340e+00 -6.670694e-01
-7.633609e+00 -4.547274e-01
-7.674161e+00 -2.424219e-01
-7.690068e+00 -3.126952e-02
-7.681517e+00 1.778636e-01
-7.648788e+00 3.841558e-01
-7.592267e+00 5.866333e-01
-7.512470e+00 7.839940e-01
-7.410090e+00 9.744647e-01
-7.286059e+00 1.155710e+00
-7.141614e+00 1.324823e+00
-6.978360e+00 1.478421e+00
-6.798312e+00 1.612877e+00
-6.603906e+00 1.724675e+00
