# omega0=1, alpha=1
# theta0=0.05, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
4.286062546261821e+00 -6.765126032259793e-03 3.653639238863229e-03
4.377255366395051e+00 -6.419847192339131e-03 3.909720917514992e-03
4.468448186528281e+00 -6.053671660211428e-03 4.112429817255324e-03
4.559641006661511e+00 -5.671329125036239e-03 4.264807721307631e-03
4.650833826794742e+00 -5.277265458328513e-03 4.370031048214270e-03
4.742026646927972e+00 -4.875632139681994e-03 4.431373892514702e-03
4.833219467061202e+00 -4.470278941997050e-03 4.452173510422987e-03
4.924412287194432e+00 -4.064749650271621e-03 4.435798311402635e-03
5.015605107327662e+00 -3.662280583621187e-03 4.385618391394463e-03
5.106797927460892e+00 -3.265801688007505e-03 4.304978620207262e-03
5.197990747594122e+00 -2.877939967002168e-03 4.197174274249462e-03
5.289183567727353e+00 -2.501025019615422e-03 4.065429186365361e-03
5.380376387860583e+00 -2.137096457608334e-03 3.912876367029338e-03
5.471569207993813e+00 -1.787912979605111e-03 3.742541035520404e-03
5.562762028127043e+00 -1.454962885562095e-03 3.557325985909419e-03
5.653954848260273e+00 -1.139475822565253e-03 3.359999200693337e-03
5.745147668393503e+00 -8.424355613577727e-04 3.153183614645862e-03
5.836340488526734e+00 -5.645936122888793e-04 2.939348922854234e-03
5.927533308659964e+00 -3.064834993755653e-04 2.720805319902171e-03
6.018726128793194e+00 -6.843552173934014e-05 2.499699051657809e-03
6.109918948926424e+00 1.494081573133087e-04 2.278009657045903e-03
6.201111769059654e+00 3.470782419808396e-04 2.057548774434934e-03
6.292304589192884e+00 5.247629933303172e-04 1.839960385758401e-03
6.383497409326115e+00 6.827930016423848e-04 1.626722371119814e-03
6.474690229459345e+00 8.216261554640135e-04 1.419149247306366e-03
6.565883049592575e+00 9.418329096199652e-04 1.218395965260190e-03
6.657075869725805e+00 1.044081943146076e-03 1.025462644032963e-03
6.748268689859035e+00 1.129126287080808e-03 8.412001219848943e-04
6.839461509992265e+00 1.197789991350951e-03 6.663162098908357e-04
6.930654330125495e+00 1.250955389669606e-03 5.013825350949741e-04
7.021847150258726e+00 1.289551011478237e-03 3.468418708250709e-04
7.113039970391956e+00 1.314540180550688e-03 2.030158501550492e-04
7.204232790525186e+00 1.326910330969184e-03 7.011296981231105e-05
7.295425610658416e+00 1.327663062807137e-03 -5.176320501074486e-05
7.386618430791646e+00 1.317804952031200e-03 -1.626057175327263e-04
7.477811250924876e+00 1.298339121879260e-03 -2.624958543690731e-04
7.569004071058107e+00 1.270257576290296e-03 -3.515948087203487e-04
7.660196891191337e+00 1.234534289859071e-03 -4.301354355212864e-04
7.751389711324567e+00 1.192119043261550e-03 -4.984141560205357e-04
7.842582531457797e+00 1.143931988139539e-03 -5.567830630646453e-04
7.933775351591027e+00 1.090858921034835e-03 -6.056422722964905e-04
8.024968171724257e+00 1.033747242110509e-03 -6.454325585846289e-04
8.116160991857488e+00 9.734025710727367e-04 -6.766283113079221e-04
8.207353811990718e+00 9.105859898912299e-04 -6.997308366567817e-04
8.298546632123948e+00 8.460118795877613e-04 -7.152620299019615e-04
8.389739452257178e+00 7.803463164966608e-04 -7.237584356432618e-04
8.480932272390408e+00 7.142059919728437e-04 -7.257657093993189e-04
8.572125092523638e+00 6.481576185052500e-04 -7.218334895477088e-04
8.663317912656868e+00 5.827177845587544e-04 -7.125106845803661e-04
8.754510732790099e+00 5.183532201873596e-04 -6.983411769080877e-04
8.845703552923329e+00 4.554814355071228e-04 -6.798599410320157e-04
8.936896373056559e+00 3.944716944600341e-04 -6.575895707991216e-04
9.028089193189789e+00 3.356462869113476e-04 -6.320372076700171e-04
9.119282013323019e+00 2.792820629743996e-04 -6.036918594458434e-04
9.210474833456249e+00 2.256121945210522e-04 -5.730220967194988e-04
9.301667653589480e+00 1.748281300855796e-04 -5.404741124262181e-04
9.392860473722710e+00 1.270817107789797e-04 -5.064701282591714e-04
9.484053293855940e+00 8.248741637425347e-05 -4.714071303756007e-04
9.575246113989170e+00 4.112471237717439e-05 -4.356559157352530e-04
9.666438934122400e+00 3.040470638707880e-06 -3.995604295717611e-04
9.757631754255630e+00 -3.174856212693203e-05 -3.634373738847101e-04
9.848824574388860e+00 -6.325327170072169e-05 -3.275760664403867e-04
9.940017394522091e+00 -9.150968149469296e-05 -2.922385295672354e-04
1.003121021465532e+01 -1.165764754749614e-04 -2.576597880122139e-04
1.012240303478855e+01 -1.385325569963584e-04 -2.240483552708248e-04
1.021359585492178e+01 -1.574746598081728e-04 -1.915868881009424e-04
1.030478867505501e+01 -1.735150256589706e-04 -1.604329893631385e-04
1.039598149518824e+01 -1.867791611419605e-04 -1.307201398828219e-04
1.048717431532147e+01 -1.974036846911734e-04 -1.025587406872906e-04
1.057836713545470e+01 -2.055342729717560e-04 -7.603724771935778e-05
1.066955995558793e+01 -2.113237143125823e-04 -5.122338195469609e-05
1.076075277572116e+01 -2.149300753125765e-04 -2.816539873918605e-05
1.085194559585439e+01 -2.165149853188236e-04 -6.893401102742574e-06
1.094313841598762e+01 -2.162420421288486e-04 1.257931721458811e-05
1.103433123612085e+01 -2.142753410144048e-04 3.025491228121180e-05
1.112552405625408e+01 -2.107781280018046e-04 4.614962626943876e-05
1.121671687638731e+01 -2.059115772753955e-04 6.029243072739385e-05
1.130790969652054e+01 -1.998336915965370e-04 7.272368699541887e-05
1.139910251665377e+01 -1.926983237499011e-04 8.349383291259577e-05
1.149029533678700e+01 -1.846543162409168e-04 9.266210395308452e-05
1.158148815692023e+01 -1.758447557709178e-04 1.002952959490614e-04
1.167268097705346e+01 -1.664063384076445e-04 1.064665756029586e-04
1.176387379718669e+01 -1.564688408453411e-04 1.112543440715147e-04
1.185506661731992e+01 -1.461546927074838e-04 1.147411580221964e-04
1.194625943745315e+01 -1.355786444825078e-04 1.170127117225232e-04
1.203745225758638e+01 -1.248475253948109e-04 1.181568829277318e-04
1.212864507771961e+01 -1.140600852955873e-04 1.182628445844539e-04
1.221983789785284e+01 -1.033069145062792e-04 1.174202436694716e-04
1.231103071798607e+01 -9.267043545708919e-05 1.157184478344111e-04
1.240222353811930e+01 -8.222495992943017e-05 1.132458599302042e-04
1.249341635825254e+01 -7.203680572972463e-05 1.100892999395634e-04
1.258460917838577e+01 -6.216446668791247e-05 1.063334533514323e-04
1.267580199851900e+01 -5.265882998272770e-05 1.020603845678424e-04
1.276699481865223e+01 -4.356343494267176e-05 9.734911353992892e-05
1.285818763878546e+01 -3.491476765215205e-05 9.227525348481832e-05
1.294938045891869e+01 -2.674258590209751e-05 8.691070723718932e-05
1.304057327905192e+01 -1.907026925929027e-05 8.132341953680187e-05
1.313176609918515e+01 -1.191518928461012e-05 7.557718234421717e-05
1.322295891931838e+01 -5.289095203511476e-06 6.973149010918192e-05
1.331415173945161e+01 8.014893813256213e-07 6.384144178744844e-05
1.340534455958484e+01 6.354862848560411e-06 5.795768630976722e-05
1.349653737971807e+01 1.137373879787918e-05 5.212640814895809e-05
1.358773019985130e+01 1.586483967342030e-05 4.638934960481512e-05
1.367892301998453e+01 1.983849396522090e-05 4.078386642957798e-05
1.377011584011776e+01 2.330823987614193e-05 3.534301344624518e-05
1.386130866025099e+01 2.629043803870919e-05 3.009565686556196e-05
1.395250148038422e+01 2.880389556917152e-05 2.506661008256969e-05
1.404369430051745e+01 3.086950345667209e-05 2.027678982768556e-05
1.413488712065068e+01 3.250988900537836e-05 1.574338965798297e-05
1.422607994078391e+01 3.374908477813068e-05 1.148006789933918e-05
1.431727276091714e+01 3.461221523284826e-05 7.497147287167493e-06
1.440846558105037e+01 3.512520199857713e-05 3.801823700416639e-06
1.449965840118360e+01 3.531448850748600e-05 3.983815383704486e-07
1.459085122131683e+01 3.520678448294543e-05 -2.711586549402427e-06
1.468204404145006e+01 3.482883058252419e-05 -5.528957704612744e-06
1.477323686158329e+01 3.420718330860528e-05 -8.056856630510809e-06
1.486442968171652e+01 3.336802012852224e-05 -1.030043487959466e-05
1.495562250184975e+01 3.233696459066145e-05 -1.226665327956117e-05
1.504681532198298e+01 3.113893108276722e-05 -1.396406895210300e-05
1.513800814211621e+01 2.979798875350741e-05 -1.540262821589389e-05
1.522920096224944e+01 2.833724400789340e-05 -1.659346650581737e-05
1.532039378238267e+01 2.677874089099259e-05 -1.754871628609762e-05
1.541158660251590e+01 2.514337859204315e-05 -1.828132378628725e-05
1.550277942264913e+01 2.345084523202607e-05 -1.880487524673887e-05
1.559397224278236e+01 2.171956704136162e-05 -1.913343322481118e-05
1.568516506291559e+01 1.996667199001948e-05 -1.928138338510467e-05
1.577635788304882e+01 1.820796689927003e-05 -1.926329207685679e-05
1.586755070318205e+01 1.645792704183393e-05 -1.909377488952689e-05
1.595874352331528e+01 1.472969722456546e-05 -1.878737627375494e-05
1.604993634344851e+01 1.303510334427160e-05 -1.835846021938998e-05
1.614112916358174e+01 1.138467341206160e-05 -1.782111189518516e-05
1.623232198371497e+01 9.787667053975519e-06 -1.718905007600603e-05
1.632351480384820e+01 8.252112514798610e-06 -1.647555011289554e-05
1.641470762398143e+01 6.784850217186106e-06 -1.569337713892432e-05
1.650590044411466e+01 5.391581958771143e-06 -1.485472914921874e-05
1.659709326424789e+01 4.076924865100438e-06 -1.397118954664871e-05
1.668828608438112e+01 2.844469255355457e-06 -1.305368870507994e-05
1.677947890451435e+01 1.696839620216742e-06 -1.211247406952663e-05
1.687067172464758e+01 6.357579562929367e-07 -1.115708828662852e-05
1.696186454478081e+01 -3.378912513265557e-07 -1.019635483924589e-05
1.705305736491404e+01 -1.223995058180333e-06 -9.238370645226457e-06
1.714425018504727e+01 -2.023145711334587e-06 -8.290505072144325e-06
1.723544300518050e+01 -2.736574482029065e-06 -7.359404816631489e-06
1.732663582531373e+01 -3.366086189776617e-06 -6.451004098398581e-06
1.741782864544696e+01 -3.913994877706295e-06 -5.570539624757433e-06
1.750902146558019e+01 -4.383061049721455e-06 -4.722569790997704e-06
1.760021428571342e+01 -4.776430831854568e-06 -3.910997594924650e-06
1.769140710584665e+01 -5.097577373332523e-06 -3.139096759834548e-06
1.778259992597988e+01 -5.350244757577197e-06 -2.409540578798587e-06
1.787379274611311e+01 -5.538394649878049e-06 -1.724433013968845e-06
1.796498556624634e+01 -5.666155866974902e-06 -1.085341607349748e-06
1.805617838637957e+01 -5.737777014436167e-06 -4.933317837500917e-07
1.814737120651280e+01 -5.757582300636053e-06 5.099784788279607e-08
1.823856402664603e+01 -5.729930601420351e-06 5.474795621522135e-07
1.832975684677927e+01 -5.659177817273630e-06 9.963402943192564e-07
1.842094966691250e+01 -5.549642535004920e-06 1.398165439862471e-06
1.851214248704573e+01 -5.405574978674809e-06 1.753862962062561e-06
1.860333530717896e+01 -5.231129209692851e-06 2.064628065848148e-06
1.869452812731219e+01 -5.030338513699573e-06 2.331908669133514e-06
1.878572094744542e+01 -4.807093891973070e-06 2.557371876391322e-06
1.887691376757865e+01 -4.565125557611477e-06 2.742871633397785e-06
1.896810658771188e+01 -4.307987321570530e-06 2.890417717110165e-06
1.905929940784511e+01 -4.039043740698417e-06 3.002146190613034e-06
1.915049222797834e+01 -3.761459889116265e-06 3.080291430108065e-06
1.924168504811157e+01 -3.478193605540810e-06 3.127159809112116e-06
1.933287786824480e+01 -3.191990062327515e-06 3.145105104442814e-06
1.942407068837803e+01 -2.905378497013394e-06 3.136505669266599e-06
1.951526350851126e+01 -2.620670943840087e-06 3.103743400502806e-06
1.960645632864449e+01 -2.339962801017426e-06 3.049184511246500e-06
1.969764914877772e+01 -2.065135069221798e-06 2.975162103606652e-06
1.978884196891095e+01 -1.797858097887580e-06 2.883960523457340e-06
1.988003478904418e+01 -1.539596678119219e-06 2.777801466059045e-06
1.997122760917741e+01 -1.291616324403257e-06 2.658831790306139e-06
2.006242042931064e+01 -1.054990591612709e-06 2.529112989467418e-06
2.015361324944387e+01 -8.306092789526073e-07 2.390612257673382e-06
2.024480606957710e+01 -6.191873783808925e-07 2.245195084023905e-06
2.033599888971033e+01 -4.212746315427351e-07 2.094619299994316e-06
2.042719170984356e+01 -2.372655662733482e-07 1.940530500752547e-06
2.051838452997679e+01 -6.740989115390796e-08 1.784458757006709e-06
2.060957735011002e+01 8.817686564764014e-08 1.627816531019451e-06
2.070077017024325e+01 2.295025790435465e-07 1.471897708388459e-06
2.079196299037648e+01 3.566877088729432e-07 1.317877656035044e-06
2.088315581050971e+01 4.699545304115022e-07 1.166814216497695e-06
2.097434863064294e+01 5.696164948415885e-07 1.019649549026413e-06
2.106554145077617e+01 6.560677928624408e-07 8.772127290488432e-07
2.115673427090940e+01 7.297731866282237e-07 7.402230192629843e-07
2.124792709104263e+01 7.912581673888828e-07 6.092937278373013e-07
2.133911991117586e+01 8.410994886210685e-07 4.849365719023930e-07
2.143031273130909e+01 8.799161171146143e-07 3.675664676359145e-07
2.152150555144232e+01 9.083606374591369e-07 2.575066717133633e-07
2.161269837157555e+01 9.271111386848056e-07 1.549942026632306e-07
2.170389119170878e+01 9.368636054755761e-07 6.018547467028740e-08
2.179508401184201e+01 9.383248304115593e-07 -2.683791943726508e-08
2.188627683197524e+01 9.322058581244882e-07 -1.060633349519702e-07
2.197746965210847e+01 9.192159670767804e-07 -1.775411663179306e-07
2.206866247224170e+01 9.000571899067950e-07 -2.413789524759335e-07
2.215985529237493e+01 8.754193689230516e-07 -2.977355420947939e-07
2.225104811250816e+01 8.459757393774869e-07 -3.468153598131901e-07
2.234224093264139e+01 8.123790295981829e-07 -3.888628102296505e-07
2.243343375277462e+01 7.752580639084653e-07 -4.241568520822611e-07
2.252462657290785e+01 7.352148514923766e-07 -4.530057708803469e-07
2.261581939304108e+01 6.928221419745424e-07 -4.757421742108393e-07
2.270701221317431e+01 6.486214264517020e-07 -4.927182300621969e-07
2.279820503330754e+01 6.031213610283040e-07 -5.043011648054734e-07
2.288939785344077e+01 5.567965885528200e-07 -5.108690339594717e-07
2.298059067357400e+01 5.100869332068714e-07 -5.128067755561545e-07
2.307178349370723e+01 4.633969418470892e-07 -5.105025528223105e-07
2.316297631384046e+01 4.170957455203059e-07 -5.043443900101649e-07
2.325416913397369e+01 3.715172143462575e-07 -4.947171025471772e-07
2.334536195410692e+01 3.269603789681835e-07 -4.819995202355842e-07
2.343655477424015e+01 2.836900919902606e-07 -4.665620000152697e-07
2.352774759437338e+01 2.419379032314137e-07 -4.487642228075147e-07
2.361894041450661e+01 2.019031232077452e-07 -4.289532671786300e-07
2.371013323463984e+01 1.637540499909617e-07 -4.074619509966484e-07
2.380132605477307e+01 1.276293354586440e-07 -3.846074308949828e-07
2.389251887490630e+01 9.363946793547578e-08 -3.606900481970788e-07
2.398371169503953e+01 6.186834930480503e-08 -3.359924089874189e-07
2.407490451517276e+01 3.237494583012799e-08 -3.107786852278020e-07
2.416609733530600e+01 5.194993150070540e-09 -2.852941232039902e-07
2.425729015543923e+01 -1.965726281707941e-08 -2.597647451364232e-07
2.434848297557246e+01 -4.218730601659979e-08 -2.343972294891623e-07
2.443967579570569e+01 -6.241858707819453e-08 -2.093789553526959e-07
2.453086861583892e+01 -8.039077110847382e-08 -1.848781962476880e-07
2.462206143597215e+01 -9.615800941605722e-08 -1.610444487870612e-07
2.471325425610538e+01 -1.097872468105543e-07 -1.380088818319251e-07
2.480444707623861e+01 -1.213565748194912e-07 -1.158848920717918e-07
2.489563989637184e+01 -1.309536399009683e-07 -9.476875234050789e-08
2.498683271650507e+01 -1.386741145018136e-07 -7.474033943582858e-08
2.507802553663830e+01 -1.446202376276619e-07 -5.586392873237317e-08
2.516921835677153e+01 -1.488994304582404e-07 -3.818904345498439e-08
2.526041117690476e+01 -1.516229914628104e-07 -2.175134710285354e-08
2.535160399703799e+01 -1.529048744509799e-07 -6.573568175199349e-09
2.544279681717122e+01 -1.528605520359637e-07 7.333552961673616e-09
2.553398963730445e+01 -1.516059660930652e-07 1.997030451643034e-08
2.562518245743768e+01 -1.492565659672222e-07 3.134703975147841e-08
2.571637527757091e+01 -1.459264344207925e-07 4.148321749685887e-08
2.580756809770414e+01 -1.417275006166270e-07 5.040645396847780e-08
2.589876091783737e+01 -1.367688388016263e-07 5.815159243654134e-08
2.598995373797060e+01 -1.311560507916225e-07 6.475979657775168e-08
2.608114655810383e+01 -1.249907298583441e-07 7.027767264826509e-08
2.617233937823706e+01 -1.183700031817835e-07 7.475642493776579e-08
2.626353219837029e+01 -1.113861496545077e-07 7.825104831191066e-08
2.635472501850352e+01 -1.041262895060292e-07 8.081956102398329e-08
2.644591783863675e+01 -9.667214195274617e-08 8.252228037951334e-08
2.653711065876998e+01 -8.909984686937075e-08 8.342114327205227e-08
2.662830347890321e+01 -8.147984631825456e-08 8.357907307599632e-08
2.671949629903644e+01 -7.387682166047295e-08 8.305939388463916e-08
2.681068911916967e+01 -6.634968190376505e-08 8.192529261945914e-08
2.690188193930290e+01 -5.895159891415956e-08 8.023932911057323e-08
2.699307475943613e+01 -5.173008512705070e-08 7.806299385855851e-08
2.708426757956936e+01 -4.472710943630752e-08 7.545631283438208e-08
2.717546039970259e+01 -3.797924701340950e-08 7.247749835663477e-08
2.726665321983582e+01 -3.151785890935545e-08 6.918264480302859e-08
2.735784603996905e+01 -2.536929741700347e-08 6.562546766535298e-08
2.744903886010228e+01 -1.955513331747323e-08 6.185708424275687e-08
2.754023168023551e+01 -1.409240129828089e-08 5.792583408611930e-08
2.763142450036874e+01 -8.993860010104581e-09 5.387713715502775e-08
2.772261732050197e+01 -4.268263420747244e-09 4.975338752701481e-08
2.781381014063520e+01 7.935967363296169e-11 4.559388040461401e-08
2.790500296076843e+01 4.047420911074238e-09 4.143477009781470e-08
2.799619578090166e+01 7.637485117239288e-09 3.730905661588513e-08
2.808738860103489e+01 1.085398304992638e-08 3.324659848151639e-08
2.817858142116812e+01 1.370392641702673e-08 2.927414938001514e-08
2.826977424130135e+01 1.619662723330738e-08 2.541541627502797e-08
2.836096706143458e+01 1.834342336692168e-08 2.169113665821491e-08
2.845215988156781e+01 2.015741191606483e-08 1.811917265161732e-08
2.854335270170104e+01 2.165319185102321e-08 1.471461974644021e-08
2.863454552183427e+01 2.284661715818043e-08 1.148992803888341e-08
2.872573834196750e+01 2.375456153135168e-08 8.455033910859073e-09
2.881693116210073e+01 2.439469547298883e-08 5.617500199335371e-09
2.890812398223396e+01 2.478527649405233e-08 2.982663001127999e-09
2.899931680236719e+01 2.494495293727333e-08 5.537833687774680e-10
2.909050962250042e+01 2.489258179458838e-08 -1.667797733662509e-09
2.918170244263365e+01 2.464706074606106e-08 -3.682502729822378e-09
2.927289526276688e+01 2.422717451483512e-08 -5.492360381920944e-09
2.936408808290011e+01 2.365145551071563e-08 -7.100849671128020e-09
2.945528090303334e+01 2.293805862387245e-08 -8.512745766388045e-09
2.954647372316657e+01 2.210464992984213e-08 -9.733969123102461e-09
2.963766654329980e+01 2.116830897732624e-08 -1.077143863744255e-08
2.972885936343303e+01 2.014544425103218e-08 -1.163292966916310e-08
2.982005218356626e+01 1.905172133269528e-08 -1.232693763626978e-08
2.991124500369950e+01 1.790200322412649e-08 -1.286254777933438e-08
3.000243782383273e+01 1.671030224626020e-08 -1.324931159214563e-08
3.009363064396596e+01 1.548974288730923e-08 -1.349713031914429e-08
3.018482346409919e+01 1.425253494080765e-08 -1.361614582905905e-08
3.027601628423242e+01 1.300995625004855e-08 -1.361663908860477e-08
3.036720910436565e+01 1.177234435869537e-08 -1.350893638022817e-08
3.045840192449888e+01 1.054909635763663e-08 -1.330332333382757e-08
3.054959474463211e+01 9.348676214929355e-09 -1.300996677421494e-08
3.064078756476534e+01 8.178628878398409e-09 -1.263884432385582e-08
3.073198038489857e+01 7.045600448585434e-09 -1.219968164409503e-08
3.082317320503180e+01 5.955363732738192e-09 -1.170189714758514e-08
3.091436602516503e+01 4.912848507869970e-09 -1.115455396987316e-08
3.100555884529826e+01 3.922175842083819e-09 -1.056631894892503e-08
3.109675166543149e+01 2.986695847845818e-09 -9.945428327601561e-09
3.118794448556472e+01 2.109028268221306e-09 -9.299659865539693e-09
3.127913730569795e+01 1.291105326793158e-09 -8.636311023313320e-09
3.137033012583118e+01 5.342163036190571e-10 -7.962182862900831e-09
3.146152294596441e+01 -1.609466672646832e-10 -7.283569294109493e-09
3.155271576609764e+01 -7.942420490168506e-10 -6.606251286424589e-09
3.164390858623087e+01 -1.366032037050311e-09 -5.935495659478816e-09
3.173510140636410e+01 -1.877135777762766e-09 -5.276058062684028e-09
3.182629422649733e+01 -2.328783035216522e-09 -4.632189755238634e-09
3.191748704663056e+01 -2.722568634736774e-09 -4.007647801424681e-09
3.200867986676379e+01 -3.060407977554651e-09 -3.405708302545449e-09
3.209987268689702e+01 -3.344493886478720e-09 -2.829182295737673e-09
3.219106550703025e+01 -3.577255009346943e-09 -2.280433960938448e-09
3.228225832716348e+01 -3.761315974874749e-09 -1.761400790219362e-09
3.237345114729671e+01 -3.899459464633749e-09 -1.273615388252073e-09
3.246464396742994e+01 -3.994590335405537e-09 -8.182285885839746e-10
3.255583678756317e+01 -4.049701898168961e-09 -3.960335874343162e-10
3.264702960769640e+01 -4.067844433588439e-09 -7.490814637753043e-12
3.273822242782963e+01 -4.052095999145898e-09 3.472467200558410e-10
3.282941524796286e+01 -4.005535560050939e-09 6.683078480747804e-10
3.292060806809609e+01 -3.931218454805928e-09 9.560776539515776e-10
3.301180088822932e+01 -3.832154186811225e-09 1.211172082119144e-09
3.310299370836255e+01 -3.711286515671607e-09 1.434412923283412e-09
3.319418652849578e+01 -3.571475805894680e-09 1.626803345965036e-09
3.328537934862901e+01 -3.415483576429939e-09 1.789504120039974e-09
3.337657216876224e+01 -3.245959181945353e-09 1.923810660814913e-09
3.346776498889547e+01 -3.065428545829556e-09 2.031131004453311e-09
3.355895780902870e+01 -2.876284855585149e-09 2.112964808511823e-09
3.365015062916194e+01 -2.680781123478150e-09 2.170883455032812e-09
3.374134344929517e+01 -2.481024508959599e-09 2.206511318131315e-09
3.383253626942840e+01 -2.278972294401549e-09 2.221508243367142e-09
3.392372908956163e+01 -2.076429402010891e-09 2.217553272446188e-09
3.401492190969486e+01 -1.875047337316969e-09 2.196329633980068e-09
3.410611472982809e+01 -1.676324443286776e-09 2.159511009170569e-09
3.419730754996132e+01 -1.481607348817271e-09 2.108749070386253e-09
3.428850037009455e+01 -1.292093495999965e-09 2.045662280665513e-09
3.437969319022778e+01 -1.108834632060470e-09 1.971825933208107e-09
3.447088601036101e+01 -9.327411541581112e-10 1.888763401893271e-09
3.456207883049424e+01 -7.645871982022818e-10 1.797938566767924e-09
3.465327165062747e+01 -6.050163664193143e-10 1.700749372258697e-09
3.474446447076070e+01 -4.545479925050535e-10 1.598522470546687e-09
3.483565729089393e+01 -3.135838477457982e-10 1.492508898070110e-09
3.492685011102716e+01 -1.824151964087949e-10 1.383880729449413e-09
3.501804293116039e+01 -6.123011392163144e-11 1.273728650221245e-09
3.510923575129362e+01 4.987901318985956e-11 1.163060387578516e-09
3.520042857142685e+01 1.509078810167677e-10 1.052799936798343e-09
3.529162139156008e+01 2.419326253188518e-10 9.437875201513197e-10
3.538281421169331e+01 3.231022058140908e-10 8.367802147766429e-10
3.547400703182654e+01 3.946308758213931e-10 7.324531862301235e-10
3.556519985195977e+01 4.567907896286504e-10 6.314014651179407e-10
3.565639267209300e+01 5.099047942997356e-10 5.341422053704186e-10
3.574758549222623e+01 5.543394470976229e-10 4.411173642400809e-10
3.583877831235946e+01 5.904982943198706e-10 3.526967459807653e-10
3.592997113249269e+01 6.188154421464449e-10 2.691813533349143e-10
3.602116395262592e+01 6.397494451134537e-10 1.908069933811187e-10
3.611235677275915e+01 6.537775330711116e-10 1.177480869321087e-10
3.620354959289238e+01 6.613901929778005e-10 5.012163348514592e-11
3.629474241302561e+01 6.630861176385340e-10 -1.200871332531006e-11
3.638593523315884e+01 6.593675295262531e-10 -6.862850177397912e-11
3.647712805329207e+01 6.507358841358877e-10 -1.197683084748215e-10
3.656832087342530e+01 6.376879539187406e-10 -1.654995709255332e-10
3.665951369355853e+01 6.207122907306184e-10 -2.059304587344311e-10
3.675070651369176e+01 6.002860619008226e-10 -2.412018129518714e-10
3.684189933382499e+01 5.768722524880130e-10 -2.714831798230252e-10
3.693309215395822e+01 5.509172240283735e-10 -2.969689622351453e-10
3.702428497409145e+01 5.228486180949574e-10 -3.178747091691966e-10
3.711547779422468e+01 4.930735912664614e-10 -3.344335605994210e-10
