# Spherical Bessel functions via up and down recursion
11.60000000 2.69060720e-16 6.72651799e-16
11.70000000 6.64827475e-16 3.98896485e-16
11.80000000 0.00000000e+00 1.31715857e-16
11.90000000 2.61559417e-16 0.00000000e+00
12.00000000 1.30158117e-16 0.00000000e+00
12.10000000 1.29855128e-16 1.29855128e-16
12.20000000 9.09146096e-16 1.29878014e-16
12.30000000 1.30237599e-16 1.30237599e-16
12.40000000 2.35707664e-15 1.30948702e-16
12.50000000 1.28069777e-14 5.28122793e-16
12.60000000 1.20157425e-15 2.67016500e-16
12.70000000 1.35412251e-16 1.35412251e-16
12.80000000 2.75562083e-16 2.75562083e-16
12.90000000 0.00000000e+00 2.81323973e-16
13.00000000 7.20567710e-16 2.88227084e-16
13.10000000 2.96415956e-16 1.48207978e-16
13.20000000 9.18210065e-16 4.59105033e-16
13.30000000 0.00000000e+00 1.58706709e-16
13.40000000 2.31509906e-15 2.14973484e-15
13.50000000 1.73187135e-16 3.46374270e-16
13.60000000 1.82406815e-16 5.47220444e-16
13.70000000 1.93325692e-16 1.93325692e-16
13.80000000 6.19038022e-16 6.19038022e-16
13.90000000 1.33208258e-15 6.66041291e-16
14.00000000 0.00000000e+00 0.00000000e+00
14.10000000 2.64656049e-16 2.64656049e-16
14.20000000 0.00000000e+00 4.41491663e-16
14.30000000 0.00000000e+00 4.98892213e-16
14.40000000 7.67049574e-16 5.75287180e-16
14.50000000 3.40679225e-16 2.27119483e-16
14.60000000 4.18825985e-16 1.11686929e-15
14.70000000 1.99717500e-15 1.27092954e-15
14.80000000 1.68909321e-15 3.37818641e-15
14.90000000 3.53569355e-15 1.14054631e-16
15.00000000 2.06898013e-14 1.12022129e-14
15.10000000 4.40073538e-15 7.41176485e-15
15.20000000 5.41340430e-15 5.04006607e-15
15.30000000 4.71381019e-16 1.29629780e-15
15.40000000 2.25518199e-15 1.21432876e-15
15.50000000 2.76403170e-16 6.91007925e-16
15.60000000 6.35891347e-15 3.46849826e-16
15.70000000 3.92092042e-14 8.00187840e-16
15.80000000 3.01579819e-15 3.54799787e-16
15.90000000 1.44328224e-15 8.01823465e-16
16.00000000 1.61952563e-15 1.47229603e-16
16.10000000 1.23236262e-15 0.00000000e+00
16.20000000 2.57535917e-16 1.28767958e-15
16.30000000 4.89100654e-16 1.22275163e-16
16.40000000 5.85616929e-16 1.17123386e-16
16.50000000 2.26161454e-16 2.26161454e-16
16.60000000 0.00000000e+00 2.19963028e-16
16.70000000 2.15415706e-16 0.00000000e+00
16.80000000 4.24711242e-16 4.24711242e-16
16.90000000 2.10675714e-16 2.10675714e-16
17.00000000 0.00000000e+00 2.10316401e-16
17.10000000 4.22520946e-16 2.11260473e-16
17.20000000 0.00000000e+00 0.00000000e+00
17.30000000 2.17194927e-16 0.00000000e+00
17.40000000 2.22363621e-16 2.22363621e-16
17.50000000 2.29205955e-16 1.14602977e-16
17.60000000 0.00000000e+00 2.37960362e-16
17.70000000 0.00000000e+00 0.00000000e+00
17.80000000 0.00000000e+00 2.62652499e-16
17.90000000 1.39840259e-16 1.39840259e-16
18.00000000 3.00937873e-16 1.50468937e-16
18.10000000 4.91584145e-16 4.91584145e-16
18.20000000 7.23951825e-16 5.42963869e-16
18.30000000 1.42352426e-15 1.42352426e-15
18.40000000 2.33464649e-15 2.33464649e-15
18.50000000 2.06762566e-15 2.06762566e-15
18.60000000 8.46315061e-16 1.01557807e-15
18.70000000 4.40957243e-16 8.81914486e-16
18.80000000 2.38328951e-15 1.27108774e-15
18.90000000 5.13877681e-15 1.85566940e-15
19.00000000 5.54369407e-14 1.32490802e-14
19.10000000 4.52435826e-15 2.93471887e-15
19.20000000 2.09950349e-16 1.88955315e-15
19.30000000 9.43375555e-16 1.88675111e-15
19.40000000 1.80037827e-15 1.80037827e-15
19.50000000 9.61628538e-16 1.12189996e-15
19.60000000 3.36785355e-15 2.82899698e-15
19.70000000 2.34133443e-16 2.34133443e-16
19.80000000 2.08572834e-16 4.17145668e-16
19.90000000 3.78906528e-16 1.89453264e-16
20.00000000 0.00000000e+00 1.74841802e-16
20.10000000 0.00000000e+00 0.00000000e+00
20.20000000 4.64234390e-16 1.54744797e-16
20.30000000 2.95892896e-16 2.95892896e-16
20.40000000 1.42776307e-16 2.85552613e-16
20.50000000 1.38983643e-16 1.38983643e-16
20.60000000 1.36397072e-16 4.09191216e-16
20.70000000 5.39618369e-16 4.04713777e-16
20.80000000 6.72207606e-16 0.00000000e+00
20.90000000 0.00000000e+00 0.00000000e+00
21.00000000 2.73090865e-16 2.73090865e-16
21.10000000 4.17538064e-16 4.17538064e-16
21.20000000 7.14911032e-16 2.85964413e-16
21.30000000 5.92413921e-16 8.88620882e-16
21.40000000 6.19043915e-16 4.64282936e-16
21.50000000 1.30612553e-15 1.14285984e-15
21.60000000 5.22185658e-16 1.74061886e-16
21.70000000 1.69013833e-15 1.31455203e-15
21.80000000 1.23249078e-15 2.05415130e-16
21.90000000 1.02778970e-15 1.25618742e-15
22.00000000 2.12470839e-14 3.88666170e-16
22.10000000 3.01621917e-16 6.03243835e-16
22.20000000 1.63588052e-15 1.09058701e-15
22.30000000 4.49304179e-15 6.91237198e-16
22.40000000 1.10927581e-15 2.21855161e-15
22.50000000 8.94497648e-15 2.30013681e-15
22.60000000 9.96047143e-16 6.64031429e-16
22.70000000 3.85608505e-14 3.30922208e-14
22.80000000 1.68668416e-15 2.60669371e-15
22.90000000 6.08888680e-15 2.68627359e-15
23.00000000 2.55006491e-16 0.00000000e+00
23.10000000 1.99589730e-16 7.98358921e-16
23.20000000 1.15700172e-15 8.26429803e-16
23.30000000 9.95288502e-16 8.53104431e-16
23.40000000 1.13179873e-15 1.00604331e-15
23.50000000 1.59096388e-15 1.13640277e-15
23.60000000 0.00000000e+00 8.35933472e-16
23.70000000 5.84929099e-16 5.84929099e-16
23.80000000 1.10524699e-15 7.36831328e-16
23.90000000 5.27942857e-16 0.00000000e+00
24.00000000 6.79297004e-16 5.09472753e-16
24.10000000 1.65416987e-16 0.00000000e+00
24.20000000 1.13781348e-15 1.13781348e-15
24.30000000 8.05364759e-16 6.44291807e-16
24.40000000 4.82792840e-16 6.43723787e-16
24.50000000 4.86313337e-16 3.24208891e-16
24.60000000 6.58533728e-16 9.87800591e-16
24.70000000 2.19200587e-15 3.37231672e-16
